period,minute,second,duration,under_pressure,play_pattern.name,possession_team.name,player.name,position.name,shot.technique.name,shot.body_part.name,shot.outcome.name,shot.aerial_won,shot.one_on_one,shot.deflected,shot.open_goal,shot.saved_to_post,shot.saved_off_target,shot.redirect,location.x,location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z,player.name.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,TimeInPoss,TimeToPossEnd
2,52,10,1.933152,TRUE,From Corner,Brazil Women's,Beatriz Zaneratto João,Right Center Forward,Half Volley,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,109.3,51.7,120,46.8,0.5,Yenith Elizabett Bailey de la Cruz,112.2,48.8,15.8549676757791,11.759251676871276,137.5561500785783,138.4473868518652,0.8912367732868915,6.087779075799433,4.1012193308819835,0,0,0,0,0,1,145.0000000000001,2.402082429892868,6.835934464285045,98.59900000000016,80.60899999999992
2,55,0,1.934668,NA,Regular Play,Brazil Women's,Adriana Leal da Silva,Left Midfield,Normal,Head,Off T,NA,NA,NA,NA,NA,NA,NA,110.9,41.3,120,31.1,0.5,Yenith Elizabett Bailey de la Cruz,119.5,41,9.192388155425112,1.118033988749895,98.13010235415595,153.43494882292202,55.30484646876607,7.065454479897068,8.605230967266358,2.25656508347076,0.7198157507487007,0,3,1,1,94.37999999999981,0.7071067811865496,1.3892443989449685,8.832000000000335,24.548999999999978
2,57,11,1.064449,TRUE,Regular Play,Panama Women's,Carina Alicia Baltrip-Reyes,Left Wing Back,Normal,Right Foot,Saved,NA,NA,NA,NA,NA,NA,NA,107.1,19.4,118.9,37.7,2,Letícia Izidoro Lima da Silva,118.8,36.5,24.305760634055463,3.700000000000001,32.05535770872328,18.924644416051276,13.130713292672002,20.456148111632494,20.71955597979841,1.0141864131122529,0,0,4,0,1,46.410000000000075,1.2041594578792325,10.159724405711016,6.6229999999995925,0
2,59,31,1.458659,NA,From Free Kick,Brazil Women's,Bruna Santos Nhaia,Right Back,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,98.8,56.2,120,33.2,5.9,Yenith Elizabett Bailey de la Cruz,117.7,43.2,26.681079438433525,3.9408120990476068,127.38528805796896,144.29330859939716,16.9080205414282,21.444371560067925,22.939267643061324,0.6231718858921277,0.12475657231036093,3,7,1,1,68,4.687216658103188,8.015609770940708,44.708000000000084,1.4589999999998327
2,63,19,0.7772,NA,From Throw In,Panama Women's,Schiandra Yael González Jurado,Right Defensive Midfield,Half Volley,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,91.3,55,120,48.4,6.3,Letícia Izidoro Lima da Silva,117,41.8,32.383483444496825,3.4985711369071786,117.59373225504505,120.96375653207348,3.3700242770284206,37.891287500327394,28.891694308226374,1.0580107870503488,0.2773500981126141,5,9,1,1,130.7899999999998,3.6055512754639953,4.104875150354761,3.099999999999909,0.7770000000000437
2,66,30,1.284802,NA,From Counter,Brazil Women's,Kerolin Nicoli Israel Ferraz,Right Defensive Midfield,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,99.8,39.9,120,34.6,0.2,Yenith Elizabett Bailey de la Cruz,110.3,40.3,20.20024752323595,9.70463806640928,89.71635984424164,91.7714697400342,2.055109895792569,16.25443120515103,10.507616285342742,0.9193578503369735,0.3987261114144501,0,3,1,1,82.5,2.50798724079689,3.190611226708761,17.046000000000276,1.2849999999998545
2,67,34,0.103765,TRUE,Regular Play,Brazil Women's,Luana Bertolucci Paixão,Left Defensive Midfield,Half Volley,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,97.6,40.8,98.9,40.6,NA,Yenith Elizabett Bailey de la Cruz,118,40.4,22.414281161795046,2.0396078054371136,92.0454084888872,101.30993247402016,9.264523985132953,12.675706103181238,20.403921191770966,1.9243867004992425,0.719898850590742,4,9,2,1,111.8,1.7088007490635122,2.9120439557122197,19.427999999999884,9.515999999999622
2,69,5,0.1564,NA,Regular Play,Brazil Women's,Geyse da Silva Ferreira,Left Center Forward,Normal,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,90.5,25.2,92.5,26.2,NA,Yenith Elizabett Bailey de la Cruz,118.4,38.2,33.004393646907076,2.408318915758453,63.357312312831326,41.633539336570145,21.72377297626118,14.297109830561315,30.780025990892216,0.7062869262107488,0.3901371573204343,2,5,1,1,205.61999999999975,2.5632011235952654,3.2310988842807036,17.35900000000038,38.154999999999745
2,69,43,0.754042,NA,Regular Play,Brazil Women's,Ariadina Alves Borges,Right Midfield,Normal,Head,Goal,NA,NA,NA,NA,NA,NA,NA,111.1,39.3,120,38.7,0.4,Yenith Elizabett Bailey de la Cruz,117.2,39,8.927485648266265,2.9732137494636985,85.50284838533209,70.34617594194668,15.156672443385403,11.829847397677424,6.107372593840997,0.1851534400602095,0,0,1,0,1,217.80000000000013,2.0124611797498106,5.4009258465563095,54.76000000000022,0.7539999999999054
2,72,36,0.3132,NA,Regular Play,Brazil Women's,Kerolin Nicoli Israel Ferraz,Right Defensive Midfield,Normal,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,100.4,51,103,49.9,NA,Yenith Elizabett Bailey de la Cruz,117.7,43.4,22.47576472558831,4.104875150354755,119.30220748213866,145.92280471986928,26.62059723773062,9.013789408360845,18.895766721676047,0.8742534043732739,0.37139067635410417,1,4,1,1,116.5999999999998,2.6925824035672488,4.669047011971497,3.2269999999998618,0.7569999999996071
2,76,15,2.097244,NA,Regular Play,Brazil Women's,Kerolin Nicoli Israel Ferraz,Right Defensive Midfield,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,87.3,42.5,120,51.4,4.5,Yenith Elizabett Bailey de la Cruz,118.7,41.1,32.79542651041453,1.7029386365926389,94.37190658262183,130.23635830927392,35.86445172665209,16.159076581294826,31.431194695715917,0.6082256402268584,0,1,5,0,1,94.72000000000008,3.1400636936215176,4.8846698967279245,64.59100000000035,2.0979999999999563
2,77,11,0.880187,NA,Regular Play,Panama Women's,Katherine Lineth Castillo Macías,Right Wing Back,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,90.7,62.2,120,45.4,4.7,Letícia Izidoro Lima da Silva,118.6,40.7,36.760440693767535,1.565247584249859,127.15045145125332,116.56505117707799,10.585400274175328,38.37218076299041,35.22300384691799,0.5001176918003284,0.0684931506849315,3,7,1,1,72.72000000000016,8.736131867136615,9.362157870918438,15.885999999999513,58.27100000000064
2,80,39,1.08404,NA,Regular Play,Brazil Women's,Geyse da Silva Ferreira,Left Center Forward,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,99.4,41.1,120,45.6,2.5,Yenith Elizabett Bailey de la Cruz,118.9,40.6,20.629348026537333,1.2529964086141625,93.05658044814939,118.61045966596541,25.553879217816018,19.45110622944156,19.50640920313116,1.2654048304120349,0.44781846645096796,4,5,2,1,121.98000000000002,1.6643316977093159,3.3241540277189414,29.30199999999968,1.0839999999998327
2,83,19,0.37052,TRUE,Regular Play,Panama Women's,Lineth Cedeno,Center Forward,Normal,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,103.3,58.6,107.4,54.4,NA,Letícia Izidoro Lima da Silva,118.4,43.1,24.9969998199784,3.48855270850248,138.08093588657312,152.70042778866727,14.619491902094154,15.841013268734976,21.639316070523122,0.4868639498441061,0.15713484026367722,2,5,1,1,87.07999999999994,1.9235384061671326,6.363961030678928,6.194000000000415,36.74299999999948
2,87,47,0.345556,NA,From Corner,Brazil Women's,Geyse da Silva Ferreira,Left Center Forward,Overhead Kick,Right Foot,Wayward,NA,NA,NA,NA,NA,NA,NA,108,31.3,108,33.1,NA,Yenith Elizabett Bailey de la Cruz,119.3,39.3,14.82194319244275,0.9899494936611706,54.057888128617655,44.99999999999999,9.057888128617662,5.208996515760111,13.845215780189195,0.8090750081746219,0.3744238085859145,5,7,2,1,29.00000000000002,2.280350850198275,3.0675723300355955,3.118000000000393,4.197000000000116
2,87,49,2.567109,TRUE,From Corner,Brazil Women's,Maria Eduarda Ferreira Sampaio,Left Defensive Midfield,Half Volley,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,103.4,39.2,120,55.5,0.4,Yenith Elizabett Bailey de la Cruz,119.6,39.9,16.619265928433776,0.41231056256177195,87.24089234137978,75.96375653207349,11.277135809306287,9.06263826283328,16.215116404145846,1.6671100070409637,0.6890710672589783,7,8,3,1,36.34000000000004,1.118033988749895,2.3409399821439156,4.748000000000502,2.5670000000000073
2,93,15,0.094965,TRUE,From Throw In,Panama Women's,Riley Tanner Rintala,Left Midfield,Normal,Left Foot,Saved,NA,NA,TRUE,NA,NA,NA,NA,102.3,31.6,118.4,39.7,0.2,Letícia Izidoro Lima da Silva,118.9,38,19.592090240706835,2.2825424421026628,64.6120937089041,28.810793742972937,35.801299965931165,189.7832189135014,17.791008965204878,0.4703604341917974,0.4703604341917974,0,1,1,1,108.30000000000031,2.1260291625469354,3.337663853655728,9.970000000000255,3.7340000000003783
2,94,5,0.505932,TRUE,From Corner,Panama Women's,Riley Tanner Rintala,Left Midfield,Half Volley,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,112.6,31.8,120,38.9,7,Letícia Izidoro Lima da Silva,119.1,37.5,11.045361017187265,2.6570660511172863,42.064326553578844,19.79887635452505,22.265450199053795,20.27000182185348,8.645229898620395,1.745383805354546,0.13333333333333336,3,7,1,1,52.50999999999991,1.5033296378372907,2.1840329667841556,3.6109999999998763,0.5060000000003129
2,94,55,0.873389,TRUE,From Goal Kick,Brazil Women's,Maria Eduarda Ferreira Sampaio,Left Defensive Midfield,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,104.2,54.5,120,44.7,2.4,Yenith Elizabett Bailey de la Cruz,116.9,44.2,21.4450460479804,5.2201532544552744,132.5432719266085,143.56914187983773,11.025869953229233,21.287732722426497,16.351758315239373,0.3017814216363732,0,2,3,0,1,70.5,0.8062257748298531,6.099999999999999,18.061000000000604,0.8729999999995925
1,2,53,0.279804,NA,From Throw In,Korea Republic Women's,So-Hyun Cho,Left Center Midfield,Normal,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,96.4,41.3,101.6,41.1,NA,Catalina Pérez Jaramillo,117.4,40.2,23.635777964771957,2.607680962081054,93.15293700777518,94.39870535499568,1.2457683472205048,18.59817848387823,21.028789789238942,0.6634232264293118,0.18467921378827973,2,5,1,1,60.47999999999994,5.021951811795886,5.414794548272345,7.545999999999992,0.5929999999999893
1,7,31,0.66501,TRUE,From Free Kick,Korea Republic Women's,Yu-Ri Choe,Left Center Forward,Normal,Left Foot,Saved,NA,NA,NA,NA,NA,NA,NA,102.5,24.4,117.5,36.2,0.1,Catalina Pérez Jaramillo,116.8,37,23.443762496664224,4.386342439892264,48.28527647473844,46.84761026599461,1.4376662087438277,28.698925882220834,19.059118552545918,0.510816762857701,0.1786569035321611,1,3,1,1,63.75000000000003,3.5468295701936374,4.317406628984584,4.98599999999999,0
1,27,50,0.492567,NA,From Free Kick,Colombia Women's,María Catalina Usme Pineda,Center Attacking Midfield,Volley,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,97.3,43.2,106.4,43.3,NA,Young-Geul Yoon,117.5,39.6,22.924441105510077,2.5317977802344322,98.02406463528216,80.90972307917774,17.11434155610442,18.47575950878312,20.518284528683196,0.8537097136017789,0.29640032164745655,6,7,2,1,67.15999999999993,4.004996878900157,5.261178575186366,10.404999999999973,6.636999999999944
1,27,52,1.641567,NA,From Free Kick,Colombia Women's,Leicy Maria Santos Herrera,Left Wing,Half Volley,Right Foot,Wayward,NA,NA,NA,NA,NA,NA,NA,106.5,26,108.9,39.6,NA,Young-Geul Yoon,118.5,41.3,19.448650338776723,1.9849433241279189,43.95837332399003,130.9143832200251,86.95600989603506,8.41277949745923,19.44453650771856,0.5078102020535249,0,1,5,0,1,69.6999999999999,4.780167361086849,10.012492197250394,13.054999999999836,3.98700000000008
1,27,56,0.418399,TRUE,From Free Kick,Colombia Women's,Manuela Vanegas Cataño,Left Back,Half Volley,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,105.9,52.9,113.2,44.1,NA,Young-Geul Yoon,116.7,42.9,19.11072997035958,4.393176527297756,132.4551956201869,131.30861401354875,1.1465816066381649,27.32731687610306,14.718695594379277,0.5356739771990005,0.18864872358997908,3,6,2,1,66.41999999999987,1.5000000000000056,5.608921464952062,16.492999999999938,0.5489999999999782
1,45,26,0.14684,NA,Regular Play,Colombia Women's,Leicy Maria Santos Herrera,Center Attacking Midfield,Normal,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,101.2,29.5,103.4,30.3,NA,Young-Geul Yoon,117.6,37.9,21.533462331914947,3.1890437438204002,60.81617695105655,48.8140748342904,12.002102116766146,15.942113743829529,18.426068490049623,0.8106030824622965,0,3,5,0,1,188.18000000000006,2.6476404589747395,3.9319206502674984,19.634999999999764,10.677000000000135
1,53,57,0.610937,NA,Regular Play,Korea Republic Women's,Geum-Min Lee,Right Center Midfield,Normal,Head,Saved,NA,NA,NA,NA,NA,NA,NA,111.2,44.3,118.2,42.7,1,Catalina Pérez Jaramillo,118.1,39.2,9.794386147176347,2.0615528128088343,116.04181659489382,67.1663458220826,48.87547077281121,11.753305542808008,8.580209787645046,0.4445906839556957,0.26117584882778555,2,4,1,1,100.89000000000009,3.828837943815323,7.962411694957755,18.751999999999953,0.6109999999998763
1,54,41,0.20343,TRUE,From Corner,Korea Republic Women's,Yu-Ri Choe,Left Center Forward,Half Volley,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,105.7,23.8,107.2,25.8,NA,Catalina Pérez Jaramillo,116.7,36.4,21.608563117431014,4.883646178829911,41.43536102788431,42.510447078000816,1.0750860501165036,12.28923954185715,16.726027621644057,0.7066219743483695,0.446364026559801,4,6,3,1,52.80000000000001,3.106444913401813,7.839005038906402,4.503999999999905,2.144999999999982
2,55,26,0.957013,TRUE,From Corner,Colombia Women's,Mayra Tatiana Ramírez Ramírez,Center Forward,Normal,Head,Off T,TRUE,NA,NA,NA,NA,NA,NA,111.7,44.3,120,36.1,5.3,Young-Geul Yoon,118.4,40.9,9.34772699644143,1.8357559750685764,117.38742215707616,119.35775354279133,1.9703313857151699,12.19155451638861,7.513321502504736,2.127500032322108,1.283452521175405,1,6,3,1,156.51999999999967,0.943398113205658,1.9235384061671266,1.6269999999999527,0.95699999999988
2,60,51,0.937151,NA,From Keeper,Colombia Women's,Mayra Tatiana Ramírez Ramírez,Center Forward,Normal,Head,Off T,NA,NA,NA,NA,NA,NA,NA,111.8,41.3,120,45,0.9,Young-Geul Yoon,118.5,40.7,8.30240928887513,1.655294535724686,99.00850374202518,115.01689347810012,16.008389736074932,9.599424501020465,6.726812023536858,1.686397021756713,0,0,3,0,1,104.52000000000007,1.1045361017187212,1.8027756377320001,56.88799999999992,0.9369999999998981
2,63,13,1.578124,TRUE,Regular Play,Colombia Women's,Lorena Bedoya Durango,Right Defensive Midfield,Normal,Right Foot,Saved,NA,NA,NA,NA,NA,NA,NA,85.2,43.1,118,40.4,0.3,Young-Geul Yoon,118,40.4,34.93780187705001,2.0396078054371136,95.09049783318157,101.30993247402016,6.219434640838585,20.854470517017276,32.91094043019737,0.5851337943832162,0.08054830591275589,4,7,1,1,92.38000000000025,1.8681541692269377,3.8013155617496395,22.310999999999694,0
2,66,54,0.124336,NA,From Free Kick,Colombia Women's,Lorena Bedoya Durango,Right Defensive Midfield,Half Volley,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,103.3,24.7,104.6,26.1,NA,Young-Geul Yoon,119,38,22.649061790723255,2.23606797749979,47.505092867241395,26.56505117707799,20.940041690163405,15.365600610074955,20.576199843508522,1.0559617759982753,0.5423261445466394,2,4,1,1,52.20999999999994,1.8439088914585808,2.5238858928247985,12.92700000000059,0.5729999999994106
2,70,47,0.117126,NA,Regular Play,Colombia Women's,María Catalina Usme Pineda,Center Attacking Midfield,Normal,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,98.7,38.6,100.5,38.5,NA,Young-Geul Yoon,117.5,39.4,21.345959805077865,2.5709920264364885,86.23948929424309,76.50426671920417,9.735222575038918,15.39176303922265,18.817013578142518,1.1498059937245628,0.5270462766947305,3,5,1,1,119.67999999999998,1.8973665961010253,4.103656905736636,15.391000000000531,6.572999999999411
2,78,11,0.733333,NA,From Corner,Colombia Women's,Manuela Vanegas Cataño,Left Back,Normal,Head,Wayward,NA,NA,NA,NA,NA,NA,NA,108.9,39.5,112.4,49.1,NA,Young-Geul Yoon,118.7,39.4,11.111255554616674,1.4317821063276335,87.42085249971646,65.22485943116799,22.195993068548475,13.933807912668838,9.80051019080129,1.9888772612698162,1.3907934999129834,5,9,5,1,59.799999999999926,1.5811388300841898,2.692582403567252,1.7830000000003565,10.71100000000024
2,80,31,0.077667,NA,Regular Play,Colombia Women's,Linda Lizeth Caicedo Alegría,Left Wing,Normal,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,99.1,36.1,100.9,36.7,NA,Young-Geul Yoon,117.5,39.6,21.260761980700508,2.5317977802344322,79.43000877917294,80.90972307917774,1.479714300004801,24.42950797766154,18.72992258392971,1.004956206947149,0.5547001962252256,1,5,1,1,83.59999999999984,1.802775637732006,6.090155991434055,20.286000000000058,2.5449999999991633
2,81,12,0.792927,NA,From Corner,Colombia Women's,Jorelyn Andrea Daniela Carabalí Martínez,Right Center Back,Normal,Head,Off T,NA,NA,NA,NA,NA,NA,NA,114.7,31.5,120,33.2,1.4,Young-Geul Yoon,118.2,37.2,10.016985574512923,3.3286633954186438,31.944752776203384,32.73522627210758,0.7904734959041981,7.019521368335669,6.68879660327626,0.6262802812232595,0.14130835473605535,1,6,1,1,115,3.2572994949804674,5.80517010948,2.4200000000000728,0.7929999999996653
2,87,24,1.45767,NA,Regular Play,Colombia Women's,María Catalina Usme Pineda,Center Attacking Midfield,Normal,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,91.3,56.8,120,43.3,5.2,Young-Geul Yoon,118,41.2,33.25552585661517,2.3323807579381217,120.34324888423957,120.96375653207356,0.620507647833989,21.758393319621167,30.923292192132454,0.5779420920974729,0.17167540087486835,1,6,1,1,78.24000000000017,5.824946351684276,8.57962703152066,2.6480000000001382,1.4580000000005384
2,92,19,0.964,NA,From Throw In,Colombia Women's,Mayra Tatiana Ramírez Ramírez,Center Forward,Normal,Right Foot,Saved,NA,NA,NA,NA,NA,NA,NA,96.1,49.5,116.4,39.3,0.7,Young-Geul Yoon,117.5,40.9,25.718864671676318,2.657066051117284,111.67730329883013,109.79887635452492,1.878426944305204,23.566903183030504,23.06339090420141,0.7547374119099441,0.17888543819998318,4,5,1,1,65.62000000000012,3.5440090293338753,5.5901699437494745,33.07499999999982,0
1,4,36,0.008137,NA,From Throw In,New Zealand Women's,Elizabeth Doon Hassett,Left Center Midfield,Half Volley,Right Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,102.8,40.1,103.8,40.1,NA,Olivia Alexandra Davies Isip McDaniel,118.9,39.8,17.200290695217916,1.1180339887498898,90.33311124391983,79.69515353123379,10.637957712686045,122.89541600098316,16.102794788483155,1.9812253852048094,1.406136150841252,4,8,4,1,69.00000000000003,1.1045361017187347,3.6687872655688287,43.260999999999996,0.040000000000020464
1,5,19,1.033801,TRUE,From Corner,New Zealand Women's,Malia Grace Steinmetz,Center Defensive Midfield,Normal,Head,Blocked,TRUE,NA,NA,NA,NA,NA,NA,105.8,36.5,115.6,37.6,NA,Olivia Alexandra Davies Isip McDaniel,119.1,38.3,14.624978632463026,1.9235384061671397,76.15379158817346,27.897271030947742,48.25652055722572,9.539110004399308,13.421251804507651,2.9742888697315886,0.9004143101350527,4,9,4,1,95.92000000000012,0.640312423743284,2.022374841615668,2.5289999999999964,1.4909999999999854
1,5,20,0.398339,TRUE,From Corner,New Zealand Women's,Indiah-Paige Janita Riley,Right Wing,Volley,Right Foot,Off T,NA,NA,NA,NA,NA,NA,TRUE,114.8,37.2,120,34.7,0.9,Olivia Alexandra Davies Isip McDaniel,119.4,38.1,5.905929224093362,1.9924858845171245,61.69924423399364,17.525568373722724,44.17367586027092,14.484518700656139,4.687216658103194,1.3613175917701728,1.1043152607484592,0,2,1,1,122.19999999999999,0.9055385138137467,2.884441020371193,3.622000000000014,0.3979999999999677
1,9,3,0.598588,NA,From Throw In,New Zealand Women's,Hannah Wilkinson,Center Forward,Half Volley,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,106.7,47.7,120,36.8,7.3,Olivia Alexandra Davies Isip McDaniel,119.1,41.9,15.368148880070104,2.102379604162865,120.06858282186245,154.65382405805317,34.585241236190726,28.727488274007193,13.689411966918076,0.7642518205720787,0.26256747817029064,1,5,2,1,205.9200000000001,3.1400636936215105,6.103277807866846,17.729000000000042,0.5979999999999563
1,19,27,0.132103,NA,From Throw In,New Zealand Women's,Catherine Joan Bott,Right Back,Normal,Left Foot,Blocked,NA,NA,NA,NA,NA,NA,NA,89.1,47.7,93.1,47,NA,Olivia Alexandra Davies Isip McDaniel,118.5,41.1,31.84493680320312,1.8601075237738283,103.99260617285046,126.25383773744483,22.261231564594368,30.739560046701374,30.131710870775333,0.762018288759025,0.4015620334040103,6,8,3,1,45.600000000000136,4.143669871020141,9.780081799248928,48.01300000000015,0.17200000000002547
1,23,29,1.118217,TRUE,From Free Kick,Philippines Women's,Sarina Isabel Calpo Bolden,Right Center Forward,Normal,Head,Goal,TRUE,NA,NA,NA,NA,NA,NA,114.9,39.8,120,40.1,1.9,Victoria Esson,118.8,40,5.103920062069933,1.2000000000000028,87.75425743410479,90,2.2457425658952133,4.56871600930581,3.905124837953319,2.4325908185152754,1.0599978800063625,0,4,1,1,24,0.943398113205658,1,8.462999999999965,1.1179999999999382
1,33,28,2.174493,NA,From Throw In,New Zealand Women's,Jacqueline Anne Hand,Right Wing,Half Volley,Right Foot,Wayward,NA,NA,NA,NA,NA,NA,NA,114.7,51.4,115.1,15.1,NA,Olivia Alexandra Davies Isip McDaniel,119.5,40.9,12.571793825862718,1.0295630140986987,155.06570489742344,150.94539590092282,4.120308996500626,16.69455996862384,11.545128842936313,0.06332412386100306,0,1,1,0,1,34.79000000000005,10.358088626768938,10.46900186264192,11.295000000000073,5.464999999999918
1,37,23,0.32752,NA,Regular Play,New Zealand Women's,Katie Bowen,Left Center Back,Half Volley,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,103.8,39.3,120,34.3,0.7,Olivia Alexandra Davies Isip McDaniel,119.1,40.4,16.21511640414586,0.984885780179615,87.52579553182937,113.96248897457797,26.43669344274859,51.76494736815521,15.339491516996251,1.0598592173828518,0.17796941970765184,3,7,2,1,270.84000000000003,1.9849433241279189,4.07185461430047,50.09700000000021,0.32799999999997453
1,46,7,1.194221,NA,Regular Play,Philippines Women's,Katrina Jacqueline Rivera Guillou,Left Center Forward,Normal,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,100.5,34.3,120,34,1.2,Victoria Esson,118.3,39.5,20.316003544004417,1.7720045146669376,73.70595254340107,73.61045966596527,0.09549287743580237,16.330568258114713,18.544001725625456,0.565714781316121,0,1,3,0,1,76.31999999999998,2.4207436873820454,4.177319714841086,4.567999999999756,1.19399999999996
1,48,53,0.582432,NA,From Throw In,New Zealand Women's,Ria Percival,Center Defensive Midfield,Volley,Right Foot,Wayward,NA,NA,NA,NA,NA,NA,NA,96.7,45.4,106.4,33.7,NA,Olivia Alexandra Davies Isip McDaniel,118.1,39.7,23.91756676587315,1.9235384061671397,103.04848306828667,81.02737338510373,22.021109683182942,26.094078257433846,22.146105752479365,1.0424081370775757,0.4337699458470349,4,8,2,1,107.64000000000021,2.8861739379323588,6.555150646628949,8.842999999999847,8.916000000000167
1,49,0,1.730072,NA,From Throw In,New Zealand Women's,Ria Percival,Center Defensive Midfield,Half Volley,Left Foot,Saved,NA,NA,NA,NA,NA,NA,NA,94.7,37.6,118.6,41.5,0.9,Olivia Alexandra Davies Isip McDaniel,118.8,39.8,25.413579047430524,1.2165525060596472,84.58104300232976,80.537677791974275,4.043365210355489,13.997169100488017,24.20020661068826,0.8357744510788254,0.38717591115123706,5,9,4,1,68.49999999999997,4.272001872658765,6.87313611097583,16.028999999999996,1.7300000000000182
2,57,1,0.377232,NA,From Corner,New Zealand Women's,Hannah Wilkinson,Center Forward,Normal,Head,Off T,NA,NA,NA,NA,NA,NA,NA,113.9,41.2,120,38.1,3.6,Olivia Alexandra Davies Isip McDaniel,115.8,41,6.216912416947816,4.317406628984584,101.1291892896112,103.3924977537511,2.2633084641398966,18.138742624757167,1.9104973174542716,0.4526787302125923,0,1,1,0,1,82.14000000000007,1.5652475842498559,2.209072203437454,5.346000000000004,0.3769999999999527
2,63,40,0.919121,NA,Regular Play,New Zealand Women's,Jacqueline Anne Hand,Right Wing,Normal,Right Foot,Post,NA,NA,NA,NA,NA,NA,NA,101.7,41.7,120,36.1,0.2,Olivia Alexandra Davies Isip McDaniel,114.4,40.8,18.378792125708365,5.656854249492374,95.3073268493311,98.13010235415595,2.822775504824847,20.821697261845433,12.731849826321392,1.3736056394868836,0,0,1,0,1,90.27000000000015,0.7280109889280554,9.904039579888602,14.207999999999629,76.66100000000051
2,74,36,0.80585,TRUE,From Free Kick,New Zealand Women's,Hannah Wilkinson,Center Forward,Normal,Head,Saved,TRUE,NA,NA,NA,NA,NA,NA,110.4,43.1,118.7,40.6,1.1,Olivia Alexandra Davies Isip McDaniel,119.1,41.2,10.088111815399348,1.5000000000000056,107.8961329250393,143.13010235415587,35.23396942911657,10.756757675879793,8.905054744357264,1.5694549141951197,1.1704114719613072,2,2,1,1,60.160000000000025,0.8544003745317519,1.280624847486577,1.7979999999997744,0.8059999999995853
2,81,49,0.815828,NA,Regular Play,New Zealand Women's,Olivia Chance,Left Wing,Normal,Left Foot,Off T,NA,NA,NA,NA,NA,NA,NA,99,27.4,120,35.7,4.1,Olivia Alexandra Davies Isip McDaniel,118.1,38.7,24.489997958350262,2.3021728866442706,59.03624346792648,55.619655276155285,3.416588191771197,27.678314557725695,22.192341021172144,1.1036983136681233,0.20008004803202228,5,8,1,1,29.699999999999875,2.4083189157584615,4.997999599839924,25.405000000000655,50.136999999999716
2,85,10,1.511922,TRUE,Regular Play,Philippines Women's,Katrina Jacqueline Rivera Guillou,Left Midfield,Normal,Right Foot,Off T,NA,NA,NA,NA,NA,NA,NA,94.3,31.1,120,46.8,3.4,Victoria Esson,119.1,38.8,27.197426348829406,1.5000000000000056,70.89885120689486,36.86989764584413,34.028953561050734,19.9190888460983,25.967864756271354,0.832241976208332,0.07903224778456777,3,7,1,1,261.79999999999995,2.8460498941515446,6.96419413859206,6.358000000000175,1.5119999999997162
2,90,20,0.450591,TRUE,From Corner,New Zealand Women's,Hannah Wilkinson,Center Forward,Normal,Head,Off T,TRUE,NA,NA,NA,NA,NA,NA,114.5,40.5,120,29.4,0.5,Olivia Alexandra Davies Isip McDaniel,115.9,40.8,5.522680508593631,4.177319714841079,95.19442890773479,101.04094018032372,5.846511272588927,27.49255382278284,1.4317821063276401,2.91437757710445,0.6817801286761255,2,7,2,1,62.040000000000084,1.104536101718727,1.1401754250991385,1.988999999999578,0.45100000000002183
