"","scoring_play","score_value","shot_x","shot_y","shot_distance","shot_type"
"1",TRUE,2,0,10,10,"Pullup Jump Shot"
"2",FALSE,0,19,17,25.4950975679639,"Jump Shot"
"3",TRUE,2,-4,2,4.47213595499958,"Driving Layup Shot"
"4",FALSE,0,0,17,17,"Turnaround Jump Shot"
"5",TRUE,2,-4,2,4.47213595499958,"Running Layup Shot"
"6",FALSE,0,-6,5,7.81024967590665,"Driving Floating Jump Shot"
"7",FALSE,0,-3,3,4.24264068711928,"Driving Layup Shot"
"8",TRUE,2,-4,2,4.47213595499958,"Running Layup Shot"
"9",FALSE,0,-12,25,27.7308492477241,"Pullup Jump Shot"
"10",FALSE,0,-1,9,9.05538513813742,"Turnaround Fade Away Jump Shot"
"11",FALSE,0,-4,7,8.06225774829855,"Turnaround Jump Shot"
"12",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"13",FALSE,0,-5,24,24.5153013442625,"Step Back Jump Shot"
"14",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"15",FALSE,0,-5,2,5.3851648071345,"Pullup Jump Shot"
"16",TRUE,2,4,3,5,"Running Layup Shot"
"17",FALSE,0,-3,1,3.16227766016838,"Layup Shot"
"18",FALSE,0,3,20,20.2237484161567,"Jump Shot"
"19",TRUE,2,4,9,9.8488578017961,"Pullup Jump Shot"
"20",FALSE,0,-6,3,6.70820393249937,"Jump Shot"
"21",FALSE,0,-7,2,7.28010988928052,"Turnaround Fade Away Jump Shot"
"22",TRUE,2,2,17,17.1172427686237,"Jump Shot"
"23",FALSE,0,-9,3,9.48683298050514,"Pullup Jump Shot"
"24",FALSE,0,-1,19,19.0262975904404,"Jump Shot"
"25",TRUE,2,-4,17,17.464249196573,"Jump Shot"
"26",TRUE,2,-5,15,15.8113883008419,"Jump Shot"
"27",TRUE,3,17,18,24.7588368062799,"Jump Shot"
"28",FALSE,0,4,2,4.47213595499958,"Driving Layup Shot"
"29",FALSE,0,4,9,9.8488578017961,"Pullup Jump Shot"
"30",FALSE,0,-1,8,8.06225774829855,"Turnaround Jump Shot"
"31",FALSE,0,-14,5,14.8660687473185,"Pullup Jump Shot"
"32",FALSE,0,-9,14,16.6433169770932,"Jump Shot"
"33",TRUE,2,3,1,3.16227766016838,"Driving Layup Shot"
"34",TRUE,2,-1,7,7.07106781186548,"Turnaround Bank Jump Shot"
"35",FALSE,0,8,24,25.298221281347,"Jump Shot"
"36",FALSE,0,-4,1,4.12310562561766,"Driving Layup Shot"
"37",TRUE,2,-5,2,5.3851648071345,"Driving Layup Shot"
"38",TRUE,2,-5,1,5.09901951359278,"Layup Shot"
"39",FALSE,0,-3,12,12.369316876853,"Pullup Jump Shot"
"40",TRUE,2,0,10,10,"Turnaround Fade Away Jump Shot"
"41",FALSE,0,-4,3,5,"Driving Layup Shot"
"42",FALSE,0,1,5,5.09901951359278,"Turnaround Jump Shot"
"43",FALSE,0,-5,1,5.09901951359278,"Driving Floating Jump Shot"
"44",TRUE,2,-4,1,4.12310562561766,"Layup Shot Putback"
"45",FALSE,0,3,5,5.8309518948453,"Turnaround Jump Shot"
"46",TRUE,2,6,3,6.70820393249937,"Layup Shot Putback"
"47",TRUE,2,-5,5,7.07106781186548,"Turnaround Jump Shot"
"48",FALSE,0,0,6,6,"Pullup Jump Shot"
"49",TRUE,2,-3,7,7.61577310586391,"Turnaround Jump Shot"
"50",TRUE,2,12,1,12.0415945787923,"Running Jump Shot"
"51",TRUE,2,5,4,6.40312423743285,"Running Finger Roll Layup"
"52",FALSE,0,-12,12,16.9705627484771,"Pullup Jump Shot"
"53",FALSE,0,6,10,11.6619037896906,"Running Jump Shot"
"54",FALSE,0,4,4,5.65685424949238,"Running Layup Shot"
"55",TRUE,2,-4,9,9.8488578017961,"Pullup Jump Shot"
"56",TRUE,2,15,1,15.0332963783729,"Jump Shot"
"57",FALSE,0,4,3,5,"Layup Shot"
"58",TRUE,2,4,3,5,"Layup Shot Putback"
"59",TRUE,2,-4,3,5,"Fade Away Jump Shot"
"60",TRUE,2,2,1,2.23606797749979,"Cutting Layup Shot"
"61",TRUE,2,-3,14,14.3178210632764,"Step Back Jump Shot"
"62",FALSE,0,4,13,13.6014705087354,"Jump Shot"
"63",FALSE,0,4,5,6.40312423743285,"Layup Shot Putback"
"64",FALSE,0,1,8,8.06225774829855,"Jump Shot"
"65",TRUE,2,-5,6,7.81024967590665,"Turnaround Fade Away Jump Shot"
"66",TRUE,2,3,2,3.60555127546399,"Running Layup Shot"
"67",TRUE,2,3,2,3.60555127546399,"Driving Layup Shot"
"68",TRUE,2,-5,1,5.09901951359278,"Running Layup Shot"
"69",FALSE,0,1,5,5.09901951359278,"Driving Layup Shot"
"70",FALSE,0,-1,6,6.08276253029822,"Fade Away Jump Shot"
"71",TRUE,2,-1,15,15.0332963783729,"Jump Shot"
"72",FALSE,0,4,4,5.65685424949238,"Driving Layup Shot"
"73",FALSE,0,-3,2,3.60555127546399,"Layup Shot Putback"
"74",FALSE,0,2,5,5.3851648071345,"Layup Shot Putback"
"75",TRUE,2,1,13,13.0384048104053,"Step Back Jump Shot"
"76",TRUE,2,3,4,5,"Layup Shot Putback"
"77",FALSE,0,-20,12,23.3238075793812,"Jump Shot"
"78",TRUE,2,-3,2,3.60555127546399,"Cutting Layup Shot"
"79",FALSE,0,-1,11,11.0453610171873,"Pullup Jump Shot"
"80",TRUE,2,-11,6,12.5299640861417,"Turnaround Fade Away Jump Shot"
"81",FALSE,0,-8,5,9.4339811320566,"Jump Shot"
"82",TRUE,2,-5,2,5.3851648071345,"Cutting Layup Shot"
"83",FALSE,0,-23,0,23,"Step Back Jump Shot"
"84",FALSE,0,1,6,6.08276253029822,"Jump Shot"
"85",TRUE,2,-9,5,10.295630140987,"Turnaround Fade Away Jump Shot"
"86",FALSE,0,6,4,7.21110255092798,"Fade Away Jump Shot"
"87",FALSE,0,3,16,16.2788205960997,"Pullup Jump Shot"
"88",FALSE,0,-3,7,7.61577310586391,"Layup Shot"
"89",FALSE,0,4,2,4.47213595499958,"Layup Shot"
"90",FALSE,0,3,2,3.60555127546399,"Driving Layup Shot"
"91",TRUE,2,-3,2,3.60555127546399,"Running Layup Shot"
"92",FALSE,0,2,9,9.21954445729289,"Driving Floating Jump Shot"
"93",FALSE,0,-12,10,15.6204993518133,"Pullup Jump Shot"
"94",TRUE,2,-2,5,5.3851648071345,"Pullup Jump Shot"
"95",FALSE,0,6,4,7.21110255092798,"Turnaround Jump Shot"
"96",FALSE,0,1,6,6.08276253029822,"Pullup Jump Shot"
"97",TRUE,2,-4,2,4.47213595499958,"Cutting Layup Shot"
"98",TRUE,2,1,12,12.0415945787923,"Pullup Jump Shot"
"99",TRUE,2,-4,4,5.65685424949238,"Layup Shot"
"100",FALSE,0,4,10,10.770329614269,"Step Back Jump Shot"
"101",FALSE,0,-12,2,12.1655250605964,"Fade Away Jump Shot"
"102",FALSE,0,-4,3,5,"Driving Layup Shot"
"103",FALSE,0,-3,3,4.24264068711928,"Cutting Layup Shot"
"104",TRUE,2,4,14,14.560219778561,"Jump Shot"
"105",TRUE,2,1,13,13.0384048104053,"Step Back Jump Shot"
"106",TRUE,2,4,14,14.560219778561,"Jump Shot"
"107",FALSE,0,5,5,7.07106781186548,"Driving Layup Shot"
"108",FALSE,0,5,5,7.07106781186548,"Step Back Jump Shot"
"109",TRUE,3,10,23,25.0798724079689,"Jump Shot"
"110",TRUE,2,0,6,6,"Turnaround Fade Away Jump Shot"
"111",TRUE,2,-4,3,5,"Turnaround Fade Away Jump Shot"
"112",FALSE,0,5,5,7.07106781186548,"Driving Layup Shot"
"113",TRUE,2,-5,3,5.8309518948453,"Driving Layup Shot"
"114",FALSE,0,3,12,12.369316876853,"Step Back Jump Shot"
"115",FALSE,0,-5,15,15.8113883008419,"Pullup Jump Shot"
"116",TRUE,2,-2,17,17.1172427686237,"Jump Shot"
"117",FALSE,0,-5,7,8.60232526704263,"Turnaround Fade Away Jump Shot"
"118",FALSE,0,-1,6,6.08276253029822,"Pullup Jump Shot"
"119",FALSE,0,5,1,5.09901951359278,"Driving Layup Shot"
"120",TRUE,2,-12,1,12.0415945787923,"Jump Shot"
"121",FALSE,0,0,0,0,"Driving Finger Roll Layup"
"122",TRUE,2,-6,11,12.5299640861417,"Pullup Jump Shot"
"123",TRUE,2,-1,20,20.0249843945008,"Jump Shot"
"124",FALSE,0,-1,5,5.09901951359278,"Driving Layup Shot"
"125",TRUE,2,3,0,3,"Driving Layup Shot"
"126",TRUE,2,1,3,3.16227766016838,"Driving Finger Roll Layup"
"127",FALSE,0,-1,18,18.0277563773199,"Jump Shot"
"128",FALSE,0,1,18,18.0277563773199,"Pullup Jump Shot"
"129",TRUE,2,1,3,3.16227766016838,"Driving Finger Roll Layup"
"130",FALSE,0,3,1,3.16227766016838,"Driving Layup Shot"
"131",FALSE,0,3,6,6.70820393249937,"Fade Away Jump Shot"
"132",TRUE,2,-1,2,2.23606797749979,"Cutting Layup Shot"
"133",TRUE,2,-13,2,13.1529464379659,"Jump Shot"
"134",TRUE,2,-4,4,5.65685424949238,"Driving Layup Shot"
"135",FALSE,0,7,18,19.313207915828,"Step Back Jump Shot"
"136",TRUE,2,-1,1,1.4142135623731,"Running Layup Shot"
"137",FALSE,0,-15,11,18.6010752377383,"Pullup Jump Shot"
"138",FALSE,0,-3,2,3.60555127546399,"Cutting Layup Shot"
"139",FALSE,0,-2,11,11.1803398874989,"Step Back Jump Shot"
"140",FALSE,0,0,-1,1,"Driving Layup Shot"
"141",FALSE,0,8,13,15.2643375224737,"Pullup Jump Shot"
"142",TRUE,2,0,1,1,"Cutting Layup Shot"
"143",TRUE,2,-3,0,3,"Driving Layup Shot"
"144",TRUE,2,0,2,2,"Driving Finger Roll Layup"
"145",FALSE,0,-6,6,8.48528137423857,"Turnaround Jump Shot"
"146",TRUE,2,1,0,1,"Cutting Layup Shot"
"147",TRUE,3,2,25,25.0798724079689,"Jump Shot"
"148",FALSE,0,-10,6,11.6619037896906,"Jump Shot"
"149",FALSE,0,-5,8,9.4339811320566,"Driving Floating Jump Shot"
"150",FALSE,0,4,8,8.94427190999916,"Jump Shot"
"151",FALSE,0,2,4,4.47213595499958,"Driving Layup Shot"
"152",FALSE,0,-4,5,6.40312423743285,"Driving Layup Shot"
"153",FALSE,0,19,17,25.4950975679639,"Jump Shot"
"154",FALSE,0,-2,2,2.82842712474619,"Driving Layup Shot"
"155",FALSE,0,7,0,7,"Turnaround Fade Away Jump Shot"
"156",FALSE,0,-6,7,9.21954445729289,"Turnaround Fade Away Jump Shot"
"157",FALSE,0,17,0,17,"Jump Shot"
"158",FALSE,0,2,13,13.1529464379659,"Turnaround Jump Shot"
"159",FALSE,0,0,12,12,"Pullup Jump Shot"
"160",FALSE,0,1,12,12.0415945787923,"Turnaround Jump Shot"
"161",FALSE,0,10,4,10.770329614269,"Fade Away Jump Shot"
"162",TRUE,2,5,10,11.1803398874989,"Step Back Jump Shot"
"163",TRUE,2,7,15,16.5529453572468,"Jump Shot"
"164",FALSE,0,-3,2,3.60555127546399,"Driving Layup Shot"
"165",FALSE,0,-2,1,2.23606797749979,"Cutting Layup Shot"
"166",TRUE,2,5,5,7.07106781186548,"Jump Shot"
"167",FALSE,0,-9,7,11.4017542509914,"Pullup Jump Shot"
"168",TRUE,2,-3,3,4.24264068711928,"Driving Layup Shot"
"169",TRUE,2,2,9,9.21954445729289,"Pullup Jump Shot"
"170",FALSE,0,-7,4,8.06225774829855,"Jump Shot"
"171",TRUE,2,-4,1,4.12310562561766,"Running Layup Shot"
"172",FALSE,0,-3,1,3.16227766016838,"Driving Layup Shot"
"173",FALSE,0,7,4,8.06225774829855,"Turnaround Fade Away Jump Shot"
"174",FALSE,0,5,3,5.8309518948453,"Cutting Layup Shot"
"175",FALSE,0,-2,4,4.47213595499958,"Layup Shot"
"176",TRUE,3,23,9,24.6981780704569,"Jump Shot"
"177",TRUE,2,3,15,15.2970585407784,"Jump Shot"
"178",TRUE,2,0,0,0,"Tip Shot"
"179",FALSE,0,-8,2,8.24621125123532,"Pullup Jump Shot"
"180",TRUE,2,12,9,15,"Step Back Jump Shot"
"181",TRUE,2,-4,1,4.12310562561766,"Layup Shot"
"182",TRUE,2,1,8,8.06225774829855,"Step Back Jump Shot"
"183",FALSE,0,0,7,7,"Layup Shot"
"184",TRUE,2,6,10,11.6619037896906,"Jump Shot"
"185",FALSE,0,0,15,15,"Jump Shot"
"186",FALSE,0,-7,2,7.28010988928052,"Jump Shot"
"187",TRUE,2,-5,2,5.3851648071345,"Running Layup Shot"
"188",FALSE,0,-11,5,12.0830459735946,"Turnaround Jump Shot"
"189",TRUE,2,-3,10,10.4403065089106,"Pullup Jump Shot"
"190",FALSE,0,-22,10,24.1660919471891,"Jump Shot"
"191",FALSE,0,-7,4,8.06225774829855,"Layup Shot"
"192",FALSE,0,-1,3,3.16227766016838,"Driving Layup Shot"
"193",FALSE,0,-2,2,2.82842712474619,"Layup Shot"
"194",FALSE,0,3,3,4.24264068711928,"Driving Layup Shot"
"195",FALSE,0,-2,16,16.1245154965971,"Jump Shot"
"196",FALSE,0,1,4,4.12310562561766,"Driving Layup Shot"
"197",TRUE,2,1,2,2.23606797749979,"Cutting Layup Shot"
"198",TRUE,2,2,4,4.47213595499958,"Layup Shot"
"199",FALSE,0,-1,9,9.05538513813742,"Turnaround Jump Shot"
"200",FALSE,0,0,4,4,"Driving Layup Shot"
"201",TRUE,2,-2,3,3.60555127546399,"Layup Shot"
"202",FALSE,0,0,13,13,"Pullup Jump Shot"
"203",TRUE,2,-9,3,9.48683298050514,"Turnaround Jump Shot"
"204",FALSE,0,3,6,6.70820393249937,"Layup Shot"
"205",FALSE,0,-2,2,2.82842712474619,"Running Layup Shot"
"206",FALSE,0,-3,2,3.60555127546399,"Layup Shot"
"207",FALSE,0,-2,5,5.3851648071345,"Layup Shot Putback"
"208",TRUE,2,2,7,7.28010988928052,"Jump Shot"
"209",FALSE,0,0,5,5,"Driving Layup Shot"
"210",FALSE,0,0,7,7,"Turnaround Jump Shot"
"211",FALSE,0,2,8,8.24621125123532,"Turnaround Jump Shot"
"212",FALSE,0,0,8,8,"Turnaround Jump Shot"
"213",TRUE,2,-14,1,14.0356688476182,"Jump Shot"
"214",FALSE,0,-1,11,11.0453610171873,"Step Back Jump Shot"
"215",FALSE,0,1,4,4.12310562561766,"Driving Layup Shot"
"216",TRUE,2,2,7,7.28010988928052,"Turnaround Fade Away Jump Shot"
"217",TRUE,2,-5,2,5.3851648071345,"Running Layup Shot"
"218",FALSE,0,-11,23,25.4950975679639,"Jump Shot"
"219",FALSE,0,0,12,12,"Turnaround Jump Shot"
"220",FALSE,0,4,2,4.47213595499958,"Driving Layup Shot"
"221",FALSE,0,-6,11,12.5299640861417,"Pullup Jump Shot"
"222",TRUE,2,3,9,9.48683298050514,"Turnaround Jump Shot"
"223",TRUE,2,-7,7,9.89949493661167,"Turnaround Jump Shot"
"224",TRUE,2,0,7,7,"Step Back Jump Shot"
"225",FALSE,0,-8,4,8.94427190999916,"Step Back Bank Jump Shot"
"226",TRUE,2,-3,1,3.16227766016838,"Driving Layup Shot"
"227",FALSE,0,6,8,10,"Jump Shot"
"228",FALSE,0,3,5,5.8309518948453,"Layup Shot"
"229",TRUE,2,-3,1,3.16227766016838,"Driving Layup Shot"
"230",TRUE,2,-3,2,3.60555127546399,"Driving Layup Shot"
"231",FALSE,0,3,6,6.70820393249937,"Turnaround Jump Shot"
"232",TRUE,2,3,6,6.70820393249937,"Turnaround Fade Away Jump Shot"
"233",FALSE,0,-3,5,5.8309518948453,"Driving Layup Shot"
"234",TRUE,2,-13,5,13.9283882771841,"Pullup Jump Shot"
"235",FALSE,0,4,2,4.47213595499958,"Driving Layup Shot"
"236",FALSE,0,-2,3,3.60555127546399,"Driving Layup Shot"
"237",TRUE,2,-4,2,4.47213595499958,"Driving Layup Shot"
"238",TRUE,2,-2,2,2.82842712474619,"Cutting Layup Shot"
"239",TRUE,2,3,3,4.24264068711928,"Cutting Layup Shot"
"240",FALSE,0,4,15,15.52417469626,"Jump Shot"
"241",TRUE,2,-4,2,4.47213595499958,"Layup Shot"
"242",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"243",FALSE,0,-7,10,12.2065556157337,"Step Back Jump Shot"
"244",TRUE,2,9,12,15,"Jump Shot"
"245",FALSE,0,9,24,25.6320112359526,"Jump Shot"
"246",TRUE,2,2,1,2.23606797749979,"Driving Layup Shot"
"247",TRUE,2,9,5,10.295630140987,"Turnaround Jump Shot"
"248",FALSE,0,3,4,5,"Driving Layup Shot"
"249",TRUE,2,-3,0,3,"Cutting Layup Shot"
"250",TRUE,2,-2,1,2.23606797749979,"Cutting Layup Shot"
"251",TRUE,3,22,10,24.1660919471891,"Jump Shot"
"252",FALSE,0,-3,5,5.8309518948453,"Turnaround Jump Shot"
"253",FALSE,0,-3,3,4.24264068711928,"Driving Layup Shot"
"254",FALSE,0,-2,6,6.32455532033676,"Driving Floating Jump Shot"
"255",TRUE,2,-1,10,10.0498756211209,"Pullup Jump Shot"
"256",FALSE,0,-4,9,9.8488578017961,"Fade Away Jump Shot"
"257",FALSE,0,-13,10,16.4012194668567,"Jump Shot"
"258",TRUE,2,2,5,5.3851648071345,"Running Layup Shot"
"259",FALSE,0,15,1,15.0332963783729,"Pullup Jump Shot"
"260",TRUE,2,14,1,14.0356688476182,"Jump Shot"
"261",TRUE,2,12,0,12,"Turnaround Jump Shot"
"262",FALSE,0,4,24,24.3310501211929,"Jump Shot"
"263",FALSE,0,-2,2,2.82842712474619,"Running Layup Shot"
"264",FALSE,0,4,2,4.47213595499958,"Cutting Layup Shot"
"265",FALSE,0,-7,7,9.89949493661167,"Turnaround Fade Away Jump Shot"
"266",TRUE,2,3,7,7.61577310586391,"Turnaround Jump Shot"
"267",TRUE,2,-3,2,3.60555127546399,"Driving Layup Shot"
"268",FALSE,0,-6,18,18.9736659610103,"Jump Shot"
"269",FALSE,0,-14,1,14.0356688476182,"Jump Shot"
"270",FALSE,0,-11,0,11,"Jump Shot"
"271",TRUE,3,-23,-1,23.0217288664427,"Jump Shot"
"272",TRUE,2,3,5,5.8309518948453,"Hook Shot"
"273",FALSE,0,2,4,4.47213595499958,"Driving Layup Shot"
"274",FALSE,0,3,3,4.24264068711928,"Driving Layup Shot"
"275",TRUE,2,-4,4,5.65685424949238,"Turnaround Jump Shot"
"276",TRUE,2,-4,2,4.47213595499958,"Driving Layup Shot"
"277",TRUE,2,-4,9,9.8488578017961,"Jump Shot"
"278",FALSE,0,4,16,16.4924225024706,"Jump Shot"
"279",TRUE,2,-2,2,2.82842712474619,"Cutting Layup Shot"
"280",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"281",FALSE,0,1,4,4.12310562561766,"Hook Shot"
"282",FALSE,0,-1,3,3.16227766016838,"Running Layup Shot"
"283",FALSE,0,0,6,6,"Turnaround Hook Shot"
"284",FALSE,0,-2,3,3.60555127546399,"Driving Layup Shot"
"285",FALSE,0,3,2,3.60555127546399,"Running Layup Shot"
"286",TRUE,2,-8,15,17,"Jump Shot"
"287",TRUE,2,0,5,5,"Turnaround Hook Shot"
"288",TRUE,3,4,25,25.3179778023443,"Jump Shot"
"289",TRUE,2,-2,6,6.32455532033676,"Floating Jump Shot"
"290",FALSE,0,2,4,4.47213595499958,"Layup Shot Putback"
"291",TRUE,3,14,20,24.4131112314674,"Jump Shot"
"292",FALSE,0,-8,7,10.6301458127346,"Turnaround Fade Away Jump Shot"
"293",TRUE,2,-2,1,2.23606797749979,"Running Layup Shot"
"294",TRUE,2,1,19,19.0262975904404,"Jump Shot"
"295",FALSE,0,-1,4,4.12310562561766,"Layup Shot"
"296",FALSE,0,-10,11,14.8660687473185,"Jump Shot"
"297",FALSE,0,2,2,2.82842712474619,"Turnaround Hook Shot"
"298",TRUE,3,-18,17,24.7588368062799,"Jump Shot"
"299",TRUE,3,2,24,24.0831891575846,"Jump Shot"
"300",TRUE,2,-6,2,6.32455532033676,"Driving Layup Shot"
"301",FALSE,0,-3,12,12.369316876853,"Turnaround Jump Shot"
"302",FALSE,0,13,1,13.0384048104053,"Jump Shot"
"303",FALSE,0,-3,9,9.48683298050514,"Turnaround Jump Shot"
"304",FALSE,0,-5,2,5.3851648071345,"Cutting Layup Shot"
"305",FALSE,0,-3,3,4.24264068711928,"Layup Shot"
"306",FALSE,0,5,4,6.40312423743285,"Driving Finger Roll Layup"
"307",FALSE,0,-10,16,18.8679622641132,"Jump Shot"
"308",TRUE,2,2,15,15.1327459504216,"Jump Shot"
"309",FALSE,0,-5,2,5.3851648071345,"Running Layup Shot"
"310",TRUE,2,-4,2,4.47213595499958,"Layup Shot Putback"
"311",TRUE,2,-7,15,16.5529453572468,"Pullup Jump Shot"
"312",FALSE,0,13,-1,13.0384048104053,"Jump Shot"
"313",TRUE,2,5,3,5.8309518948453,"Driving Layup Shot"
"314",TRUE,2,-15,-2,15.1327459504216,"Jump Shot"
"315",FALSE,0,-4,16,16.4924225024706,"Pullup Jump Shot"
"316",FALSE,0,3,4,5,"Layup Shot Putback"
"317",TRUE,2,-5,7,8.60232526704263,"Turnaround Fade Away Jump Shot"
"318",FALSE,0,-4,4,5.65685424949238,"Reverse Layup Shot"
"319",FALSE,0,14,4,14.560219778561,"Turnaround Jump Shot"
"320",TRUE,2,4,4,5.65685424949238,"Running Layup Shot"
"321",TRUE,3,-5,25,25.4950975679639,"Running Jump Shot"
"322",TRUE,2,14,1,14.0356688476182,"Running Pullup Jump Shot"
