Race,Year,Name,Gender,Age,Country,Overall,Finish Time,Finish,Gender_place,international,super_era,super_era_elite,time_min,id,temp9,dew9,wind9
Chicago,2011,Ejegayehu Dibaba,F,29,ETH,26,02:22:09,8529,1,1,No,No,142.15,410584,64,50,0
Chicago,2011,Kayoko Fukushi,F,29,JPN,35,02:24:38,8678,2,1,No,No,144.63333333333333,410585,64,50,0
Chicago,2011,Belainesh Zemedkun Gebre,F,24,ETH,41,02:26:17,8777,3,1,No,No,146.28333333333333,410586,64,50,0
Chicago,2011,Christelle Daunay,F,39,FRA,46,02:26:41,8801,4,1,No,No,146.68333333333334,410587,64,50,0
Chicago,2011,CHallissey,F,29,air,67,02:29:27,8967,5,1,No,No,149.45,410588,64,50,0
Chicago,2011,Askale Tafa,F,29,ETH,104,02:33:35,9215,7,1,No,No,153.58333333333334,410590,64,50,0
Chicago,2011,Jeannette Faber,F,29,USA,133,02:36:58,9418,9,0,No,No,156.96666666666667,410592,64,50,0
Chicago,2011,Deanna Ardrey,F,29,USA,203,02:43:12,9792,11,0,No,No,163.2,410594,64,50,0
Chicago,2011,Leah Thorvilson,F,34,USA,265,02:46:54,10014,22,0,No,No,166.9,410605,64,50,0
Chicago,2011,Malika Mejdoub,F,29,MAR,321,02:49:11,10151,31,1,No,No,169.18333333333334,410614,64,50,0
Chicago,2011,Kristen Heckert,F,24,USA,369,02:51:04,10264,38,0,No,No,171.06666666666666,410621,64,50,0
Chicago,2011,Moses Mosop,M,34,KEN,1,02:05:37,7537,1,1,No,No,125.61666666666666,426054,64,50,0
Chicago,2011,Wesley Korir,M,29,KEN,2,02:06:15,7575,2,1,No,No,126.25,426055,64,50,0
Chicago,2011,Bernard Kipyego,M,29,KEN,3,02:06:29,7589,3,1,No,No,126.48333333333333,426056,64,50,0
Chicago,2011,Bekana Daba,M,24,ETH,4,02:07:59,7679,4,1,No,No,127.98333333333333,426057,64,50,0
Chicago,2011,Evans Cheruiyot,M,29,KEN,6,02:10:29,7829,6,1,No,No,130.48333333333332,426059,64,50,0
Chicago,2011,Kouji Gokaya,M,24,JPN,7,02:12:15,7935,7,1,No,No,132.25,426060,64,50,0
Chicago,2011,Hironori Arai,M,34,JPN,8,02:13:17,7997,8,1,No,No,133.28333333333333,426061,64,50,0
Chicago,2011,Takashi Horiguchi,M,34,JPN,9,02:14:48,8088,9,1,No,No,134.8,426062,64,50,0
Chicago,2011,Masaki Shimoju,M,24,JPN,10,02:17:49,8269,10,1,No,No,137.81666666666666,426063,64,50,0
Chicago,2011,Michael McKeeman,M,39,USA,12,02:18:07,8287,12,0,No,No,138.11666666666667,426065,64,50,0
Chicago,2011,Joseph Chirlee,M,29,USA,14,02:18:36,8316,14,0,No,No,138.6,426067,64,50,0
Chicago,2011,Thomas Frazer,M,34,USA,18,02:19:42,8382,18,0,No,No,139.7,426071,64,50,0
Chicago,2011,Eric Loeffler,M,34,USA,20,02:20:56,8456,20,0,No,No,140.93333333333334,426073,64,50,0
Chicago,2011,Tim Tollefson,M,29,USA,25,02:21:59,8519,25,0,No,No,141.98333333333332,426078,64,50,0
Chicago,2011,Takayuki Matsumiya,M,29,JPN,28,02:22:26,8546,27,1,No,No,142.43333333333334,426080,64,50,0
Chicago,2011,Brandon Mull,M,29,USA,29,02:22:34,8554,28,0,No,No,142.56666666666666,426081,64,50,0
Chicago,2011,Yuuki Moriwaki,M,29,JPN,49,02:27:33,8853,45,1,No,No,147.55,426098,64,50,0
Chicago,2011,Jameson Mora,M,29,USA,53,02:27:51,8871,49,0,No,No,147.85,426102,64,50,0
Chicago,2011,Shawn Forrest,M,29,AUS,102,02:33:30,9210,96,1,No,No,153.5,426149,64,50,0
Chicago,2012,Atsede Baysa,F,29,ETH,35,02:22:03,8523,1,1,No,No,142.05,446336,43,28,10.3
Chicago,2012,Rita Jeptoo,F,34,KEN,36,02:22:04,8524,2,1,No,No,142.06666666666666,446337,43,28,10.3
Chicago,2012,Lucy Kabuu,F,29,KEN,37,02:22:41,8561,3,1,No,No,142.68333333333334,446338,43,28,10.3
Chicago,2012,Caroline Rotich,F,29,KEN,39,02:23:22,8602,4,1,No,No,143.36666666666667,446339,43,28,10.3
Chicago,2012,Fatuma Sado,F,24,ETH,50,02:26:09,8769,5,1,No,No,146.15,446340,43,28,10.3
Chicago,2012,Dot McMahan,F,39,USA,83,02:32:11,9131,7,0,No,No,152.18333333333334,446342,43,28,10.3
Chicago,2012,Stephanie Pezzullo,F,34,USA,86,02:32:42,9162,8,0,No,No,152.7,446343,43,28,10.3
Chicago,2012,Laura Portis,F,29,USA,129,02:37:18,9438,9,0,No,No,157.3,446344,43,28,10.3
Chicago,2012,Addie Bracy,F,29,USA,181,02:41:29,9689,10,0,No,No,161.48333333333332,446345,43,28,10.3
Chicago,2012,Deanna Ardrey,F,29,USA,214,02:43:37,9817,12,0,No,No,163.61666666666667,446347,43,28,10.3
Chicago,2012,Kristen Heckert,F,29,USA,298,02:47:56,10076,18,0,No,No,167.93333333333334,446353,43,28,10.3
Chicago,2012,Tsegaye Kebede,M,29,ETH,1,02:04:38,7478,1,1,No,No,124.63333333333334,463127,43,28,10.3
Chicago,2012,Feyisa Lilesa,M,24,ETH,2,02:04:52,7492,2,1,No,No,124.86666666666666,463128,43,28,10.3
Chicago,2012,Tilahun Regassa,M,24,ETH,3,02:05:27,7527,3,1,No,No,125.45,463129,43,28,10.3
Chicago,2012,Sammy Kitwara,M,29,KEN,4,02:05:54,7554,4,1,No,No,125.9,463130,43,28,10.3
Chicago,2012,Wesley Korir,M,29,KEN,5,02:06:13,7573,5,1,No,No,126.21666666666667,463131,43,28,10.3
Chicago,2012,Bernard Kipyego,M,29,KEN,6,02:06:40,7600,6,1,No,No,126.66666666666667,463132,43,28,10.3
Chicago,2012,Samuel Ndungu,M,24,KEN,7,02:07:26,7646,7,1,No,No,127.43333333333334,463133,43,28,10.3
Chicago,2012,Dadi Yami,M,34,ETH,8,02:07:43,7663,8,1,No,No,127.71666666666667,463134,43,28,10.3
Chicago,2012,Dathan Ritzenhein,M,29,USA,9,02:07:47,7667,9,0,No,No,127.78333333333333,463135,43,28,10.3
Chicago,2012,Shami Dawit,M,29,ETH,10,02:08:39,7719,10,1,No,No,128.65,463136,43,28,10.3
Chicago,2012,Laban Korir,M,29,KEN,11,02:09:52,7792,11,1,No,No,129.86666666666667,463137,43,28,10.3
Chicago,2012,Levy Matebo,M,24,KEN,12,02:10:02,7802,12,1,No,No,130.03333333333333,463138,43,28,10.3
Chicago,2012,Michael Kipyego,M,29,KEN,12,02:10:02,7802,13,1,No,No,130.03333333333333,463139,43,28,10.3
Chicago,2012,Koji Kobayashi,M,24,JPN,14,02:10:40,7840,14,1,No,No,130.66666666666666,463140,43,28,10.3
Chicago,2012,Takeshi Kumamoto,M,29,JPN,15,02:11:47,7907,15,1,No,No,131.78333333333333,463141,43,28,10.3
Chicago,2012,Jeffrey Eggleston,M,29,USA,16,02:12:03,7923,16,0,No,No,132.05,463142,43,28,10.3
Chicago,2012,Hiroki Kadota,M,29,JPN,17,02:13:39,8019,17,1,No,No,133.65,463143,43,28,10.3
Chicago,2012,Drew Polley,M,29,USA,19,02:15:12,8112,19,0,No,No,135.2,463145,43,28,10.3
Chicago,2012,Craig Leon,M,29,USA,20,02:15:38,8138,20,0,No,No,135.63333333333333,463146,43,28,10.3
Chicago,2012,Patrick Rizzo,M,29,USA,21,02:15:44,8144,21,0,No,No,135.73333333333332,463147,43,28,10.3
Chicago,2012,Malcolm Richards,M,29,USA,22,02:17:00,8220,22,0,No,No,137,463148,43,28,10.3
Chicago,2012,Stephen Pifer,M,29,USA,23,02:18:19,8299,23,0,No,No,138.31666666666666,463149,43,28,10.3
Chicago,2012,Thomas Frazer,M,34,USA,24,02:18:37,8317,24,0,No,No,138.61666666666667,463150,43,28,10.3
Chicago,2012,Jimmy Grabow,M,29,USA,26,02:19:03,8343,26,0,No,No,139.05,463152,43,28,10.3
Chicago,2012,Stephen Muturi,M,39,KEN,28,02:19:37,8377,28,1,No,No,139.61666666666667,463154,43,28,10.3
Chicago,2012,Takashi Horiguchi,M,34,JPN,30,02:20:32,8432,30,1,No,No,140.53333333333333,463156,43,28,10.3
Chicago,2012,Yuuki Moriwaki,M,29,JPN,31,02:20:49,8449,31,1,No,No,140.81666666666666,463157,43,28,10.3
Chicago,2012,Patrick Smyth,M,29,USA,33,02:21:34,8494,33,0,No,No,141.56666666666666,463159,43,28,10.3
Chicago,2012,Tim Tollefson,M,29,USA,34,02:21:44,8504,34,0,No,No,141.73333333333332,463160,43,28,10.3
Chicago,2012,Tony Migliozzi,M,24,USA,40,02:23:28,8608,36,0,No,No,143.46666666666667,463162,43,28,10.3
Chicago,2012,Kevin Havel,M,24,USA,52,02:26:28,8788,47,0,No,No,146.46666666666667,463173,43,28,10.3
Chicago,2013,Rita Jeptoo,F,34,KEN,28,02:19:57,8397,1,1,No,No,139.95,483806,54,39.9,9.2
Chicago,2013,Jemima Sumgong Jelegat,F,29,KEN,31,02:20:48,8448,2,1,No,No,140.8,483807,54,39.9,9.2
Chicago,2013,Atsede Baysa,F,29,ETH,53,02:26:42,8802,3,1,No,No,146.7,483808,54,39.9,9.2
Chicago,2013,Ehitu Kiros Reda,F,29,ETH,57,02:27:42,8862,4,1,No,No,147.7,483809,54,39.9,9.2
Chicago,2013,Yukiko Akaba,F,34,JPN,59,02:27:49,8869,5,1,No,No,147.81666666666666,483810,54,39.9,9.2
Chicago,2013,Abebech Afework,F,24,ETH,68,02:28:38,8918,6,1,No,No,148.63333333333333,483811,54,39.9,9.2
Chicago,2013,Clara Santucci,F,29,USA,84,02:31:39,9099,7,0,No,No,151.65,483812,54,39.9,9.2
Chicago,2013,Laurie Knowles,F,39,USA,112,02:36:29,9389,9,0,No,No,156.48333333333332,483814,54,39.9,9.2
Chicago,2013,Stephanie Pezzullo,F,34,USA,130,02:38:03,9483,10,0,No,No,158.05,483815,54,39.9,9.2
Chicago,2013,Gina Slaby,F,34,USA,160,02:40:44,9644,11,0,No,No,160.73333333333332,483816,54,39.9,9.2
Chicago,2013,Gabriela Trana,F,34,CRC,177,02:41:49,9709,12,1,No,No,161.81666666666666,483817,54,39.9,9.2
Chicago,2013,Kristen Heckert,F,29,USA,215,02:44:12,9852,15,0,No,No,164.2,483820,54,39.9,9.2
Chicago,2013,Amanda Rice,F,29,USA,258,02:46:10,9970,19,0,No,No,166.16666666666666,483824,54,39.9,9.2
Chicago,2013,Dennis Kimetto,M,29,KEN,1,02:03:45,7425,1,1,No,No,123.75,501198,54,39.9,9.2
Chicago,2013,Emannuel Mutai,M,29,KEN,2,02:03:52,7432,2,1,No,No,123.86666666666666,501199,54,39.9,9.2
Chicago,2013,Sammy Kitwara,M,29,KEN,3,02:05:16,7516,3,1,No,No,125.26666666666667,501200,54,39.9,9.2
Chicago,2013,Micah Kogo,M,29,KEN,4,02:06:56,7616,4,1,No,No,126.93333333333334,501201,54,39.9,9.2
Chicago,2013,Dathan Ritzenhein,M,34,USA,5,02:09:45,7785,5,0,No,No,129.75,501202,54,39.9,9.2
Chicago,2013,Ayele Abshero,M,24,ETH,6,02:10:10,7810,6,1,No,No,130.16666666666666,501203,54,39.9,9.2
Chicago,2013,Moses Mosop,M,29,KEN,8,02:11:19,7879,8,1,No,No,131.31666666666666,501205,54,39.9,9.2
Chicago,2013,Yoshinori Oda,M,34,JPN,9,02:11:29,7889,9,1,No,No,131.48333333333332,501206,54,39.9,9.2
Chicago,2013,Matt Tegenkamp,M,34,USA,10,02:12:28,7948,10,0,No,No,132.46666666666667,501207,54,39.9,9.2
Chicago,2013,Michael Shelley,M,29,AUS,12,02:13:09,7989,12,1,No,No,133.15,501209,54,39.9,9.2
Chicago,2013,Kenji Higashino,M,29,JPN,13,02:13:52,8032,13,1,No,No,133.86666666666667,501210,54,39.9,9.2
Chicago,2013,Craig Leon,M,29,USA,13,02:13:52,8032,14,0,No,No,133.86666666666667,501211,54,39.9,9.2
Chicago,2013,Norihide Fujimori,M,29,JPN,15,02:13:54,8034,15,1,No,No,133.9,501212,54,39.9,9.2
Chicago,2013,Hiroki Tanaka,M,34,JPN,18,02:15:35,8135,18,1,No,No,135.58333333333334,501215,54,39.9,9.2
Chicago,2013,Yoshiki Otsuka,M,34,JPN,20,02:16:57,8217,20,1,No,No,136.95,501217,54,39.9,9.2
Chicago,2013,Brandon Mull,M,29,USA,23,02:18:14,8294,23,0,No,No,138.23333333333332,501220,54,39.9,9.2
Chicago,2013,Eric Loeffler,M,39,USA,24,02:18:39,8319,24,0,No,No,138.65,501221,54,39.9,9.2
Chicago,2013,Dan Kremske,M,24,USA,25,02:18:52,8332,25,0,No,No,138.86666666666667,501222,54,39.9,9.2
Chicago,2013,Matt Dewald,M,34,USA,26,02:19:30,8370,26,0,No,No,139.5,501223,54,39.9,9.2
Chicago,2013,Christopher Pannone,M,29,USA,29,02:20:40,8440,28,0,No,No,140.66666666666666,501225,54,39.9,9.2
Chicago,2013,Kevin Havel,M,24,USA,41,02:23:59,8639,39,0,No,No,143.98333333333332,501236,54,39.9,9.2
Chicago,2013,Stephen Muturi,M,39,USA,49,02:26:02,8762,47,0,No,No,146.03333333333333,501244,54,39.9,9.2
Chicago,2014,Mare Dibaba,F,24,ETH,50,02:25:37,8737,1,1,No,No,145.61666666666667,522679,50,37.9,9.2
Chicago,2014,Florence Kiplagat,F,29,KEN,53,02:25:57,8757,2,1,No,No,145.95,522680,50,37.9,9.2
Chicago,2014,Birhane Dibaba,F,24,ETH,61,02:27:02,8822,3,1,No,No,147.03333333333333,522681,50,37.9,9.2
Chicago,2014,Clara Santucci,F,29,USA,101,02:32:21,9141,5,0,No,No,152.35,522683,50,37.9,9.2
