is_hr,launch_angle,launch_speed,bat_speed,swing_length,attack_angle,swing_path_tilt,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,14,90.2,69.2,6.5,9.763618681882765,37.612026888811954,-1.14,2.98,7,0,1,0,0
0,76,66.4,60.1,8.3,24.15979832375669,36.650857416816535,0.63,1.45,7,0,2,0,0
0,49,87.2,73.4,7.3,16.600175375686067,36.7519207476478,0.45,2.16,7,1,1,0,1
0,-1,89,71.7,7.7,17.911073022392127,27.27761143398379,0.03,1.75,7,1,1,0,0
1,29,106.7,71.8,6.9,15.098209687626005,34.66812950443826,0.23,2.33,6,1,0,0,0
0,-13,45.1,62.5,5.8,1.0594351740003445,32.61744973704084,-1.37,3.11,6,1,1,0,0
0,-62,52.4,76.1,8.6,31.588485189359847,42.41539999455042,0.08,1.54,6,2,1,1,0
0,-39,64.7,71,7.3,15.479226965467472,22.1793426204754,0.75,3.12,6,2,1,0,0
0,15,105.4,77.2,7.3,10.483964571775171,22.29339203710788,-0.05,2.8,5,3,2,0,0
0,23,102.7,70.2,7.4,18.830146250896597,40.574078140148245,-0.21,2.48,5,0,0,0,0
0,-11,75.2,61.3,8.5,10.670536856800592,32.09808842193424,0.79,2.26,5,1,1,0,0
0,-4,91.1,68.7,6.9,17.094070442939376,39.24226746307514,0.03,2.27,5,3,2,0,0
0,-10,91,67.6,6.9,-1.5481274969263397,30.343325528905304,-1.11,1.77,5,0,2,1,0
0,32,91.7,74.9,7.6,1.4810451558992468,31.10292964125788,0.84,1.84,4,0,1,0,0
0,35,96.7,75.3,7.1,5.706821002996024,22.331382069541128,-0.78,3.01,4,1,1,1,0
0,-12,85.5,69,5.9,7.335027595925053,33.84247206031842,-0.23,2.92,4,2,2,0,0
0,49,103.7,76.3,7.8,16.95444667167381,18.66324657739745,-0.16,3.26,4,2,0,1,0
0,24,87.5,72.4,6.9,15.241405706096938,32.28514404945543,0.37,3.16,4,0,0,1,0
0,40,96.9,78.6,7.2,2.860821096285085,29.02502978897731,-0.04,2.04,3,3,1,0,0
0,-19,92.3,59.8,6.4,-10.11357105763598,38.94936848610479,0.05,1.71,3,2,1,1,0
0,-56,82.9,65.4,6.5,-3.0159487965620992,31.282253669999665,0.02,1.84,3,1,0,0,0
0,-17,87.8,66.4,6.9,8.909642919781419,37.13178848486135,0.54,2.12,3,0,1,0,0
0,38,64.8,64.2,7.4,16.358794465758255,26.53781256954765,-0.89,2.81,2,0,0,1,0
0,6,79.1,72.8,7.7,16.141491153259995,26.468673319102752,-0.7,1.89,2,3,2,1,0
0,23,93.8,73.2,8.1,21.02582433891753,32.43026609859204,-0.65,2.36,2,2,1,1,0
0,5,106.5,78.5,7.6,16.97194731963936,24.66255394815544,0.18,2.66,2,0,0,0,0
0,22,100.1,67.7,6.1,-2.618915313647781,22.828598344115026,-0.41,3.11,1,2,0,1,0
0,59,100.8,80.9,7.6,17.99143216675123,40.58106022082024,0.12,2.45,1,0,0,1,0
0,73,86.9,79.1,7.7,15.88239668168409,32.99018734771318,-0.56,2.94,1,1,2,0,0
0,63,75.7,68,8,14.950160668883886,29.60309543619637,0.51,2.32,1,2,1,0,0
0,33,88.3,65.6,7.9,5.057277052776211,39.01464633391655,0.09,0.98,9,1,1,0,0
0,11,92.7,59.9,7.1,9.133822252880686,29.92842334871141,-0.5,2.57,9,2,1,0,0
0,-15,83.5,74.1,7.5,17.687179944906706,25.223450532925764,-0.32,2.37,9,0,1,1,0
0,23,87.2,64.8,6.8,-3.404703618859409,28.472454333017872,-0.39,2.13,9,0,0,0,0
0,54,94.1,69.1,7.2,10.656459091764004,28.57515048245109,0.3,3.23,9,2,2,0,0
0,-3,92.6,69.7,6.9,12.782641840619512,23.113017565420385,0,3.11,9,1,0,1,0
0,34,85.1,70.2,6.8,9.025474020954668,29.318010406056068,-0.77,2.88,8,1,1,0,0
0,-27,74.6,77.4,6.8,-12.58375820204687,51.38828742606044,-0.49,1.87,8,2,2,0,0
0,39,93.3,74.2,6.2,1.03012442685291,28.64801628120984,-0.06,3.06,8,0,0,0,1
0,28,90.5,68.4,8.2,13.830431761256488,26.70789337685437,0.76,1.96,8,2,2,0,1
0,-23,108.4,71.5,6.6,0.1706607457049226,22.645218182761948,0.11,2.41,8,1,1,1,1
0,69,74.5,60.9,7,12.70130063405906,41.50451949304677,-0.04,2.17,8,1,0,0,1
0,53,87,74.4,6.9,5.778784197419618,25.193775212278744,0.47,2.85,7,2,1,0,0
0,-1,105.3,78.3,7.5,13.899082244222043,31.131183576158328,0.39,2.9,7,0,0,0,0
0,20,87.1,70.6,8.1,27.663399735566024,41.32430192324732,0.01,1.79,7,0,0,0,0
0,11,91.1,74.1,6.9,14.202531468379258,27.55087942228245,-0.35,3.01,7,2,0,0,0
0,27,73.4,68,7.1,14.495344022777278,36.67572470927248,-0.38,1.87,7,3,2,1,1
0,62,83.1,69.3,7.8,16.895592867826075,18.90982995981357,-0.56,2.61,7,1,0,1,1
0,-8,85.1,66,6.9,-2.0957685746086385,35.763512189194955,-0.88,1.77,7,2,2,0,1
0,-40,64.9,67.3,7.5,6.784390209845468,36.43781777527886,-1.09,1.04,6,1,2,1,0
0,13,103.3,76.5,8.1,20.49964274828507,31.93621057247424,0.34,1.74,6,0,0,0,0
0,15,103.9,74.4,6.7,2.4282777571297736,31.099273343967106,-0.16,2.5,6,0,2,1,1
0,58,90.2,75.6,7.2,7.283482793274075,30.917830967884925,-0.25,2.35,6,0,2,0,1
0,17,84.1,73.6,6.8,12.57120955324943,17.549181681312906,-0.3,3.28,6,0,1,0,1
0,85,79.5,68,7.5,23.52877955165416,33.32467737334236,-0.48,2.86,5,1,2,0,0
0,4,102.7,76.5,8.1,15.29872618837461,33.48536906408388,0.23,2.09,5,0,0,0,0
0,21,57.2,59.1,7.8,2.589636434902815,43.49812067998743,0.99,1.42,5,0,1,0,0
0,22,91.2,72.9,7.9,4.51477673132382,46.26857119830363,-0.41,1.93,5,2,2,0,0
0,76,76.9,80.9,7.1,19.730337955292462,16.683206714723767,0.15,2.38,5,2,2,1,1
0,25,88.1,70,6.5,12.173979983627188,36.924584019930805,-0.12,2.36,5,2,0,0,1
0,22,97.5,68.4,6.5,14.052428205933143,35.64485224894652,0.31,2.79,5,1,2,1,1
0,-38,37.2,70,7.9,25.910508669756176,31.084860358443017,-0.22,2.62,4,1,0,0,0
0,3,102.3,72.2,6.1,-1.0030332661073886,34.43294409019251,0.02,2.53,4,1,2,1,0
0,29,95.1,66.4,7.9,21.64297855154606,32.0792773825858,0.79,1.88,4,1,0,0,0
0,22,94.6,65.4,6.2,4.548948518844903,23.327375374070584,-0.26,3.47,4,0,0,1,0
0,47,79.9,70.1,7.4,2.0670200612170224,28.74017014348192,0.27,2.79,4,2,0,0,0
0,9,91.4,64.1,6.9,14.84867035645053,24.56754947930424,0.09,2.89,3,1,1,0,0
0,-47,56.2,56.9,7,1.8379089710364,36.95711600553911,1.07,0.54,3,1,2,0,0
0,-19,93.7,78.1,7.4,11.862193281550743,22.0284834372178,0.36,3.15,3,0,1,0,0
0,-6,75.5,71.4,8.6,19.48574934103044,36.09152138634874,-0.02,1.19,3,0,1,1,0
0,15,107.2,74,6.1,-2.931813570349916,24.686713628270507,-0.13,3.08,3,0,0,0,0
0,18,87.9,70,7.1,11.161318992885166,22.70129901554988,-0.4,3.13,3,1,2,0,0
0,13,92.3,68.4,6.3,6.200789100526306,34.36365913727471,-0.54,3.02,3,1,0,1,0
0,78,87,74.7,7.3,13.284011145256692,16.424507987162805,-0.07,3.75,3,1,1,0,0
0,-16,64.4,70.5,7.4,24.74936382278011,25.341372329818945,0.74,2.94,2,0,0,0,0
0,39,99.3,73.4,7.2,17.37102778319436,31.10551784391956,0.18,2.81,2,1,0,1,0
0,-41,80.8,63.1,8,26.807715702589288,22.341137878994655,1.04,2.17,2,1,1,0,0
0,2,92.3,69.5,7.5,9.36450838204081,23.72071969369165,-1.03,2.61,2,1,1,1,0
0,19,106,77.8,6.4,-0.0641128790057422,32.27561800131347,-0.29,2.46,2,1,2,0,0
0,29,65.3,66.2,6.8,6.832721453468931,26.73015946096996,-0.56,2.59,2,3,2,0,0
0,11,102.9,70.1,7.2,11.914008075705809,17.213237595128817,0.23,2.9,2,2,1,1,0
0,-19,77.5,74.1,7.4,9.528213029224098,43.6470967750582,-0.79,1.37,2,0,2,1,0
0,40,82.8,68.6,6,0.792477121263956,36.34973589537525,0.02,2.77,2,1,1,1,0
1,21,105.7,75,7.8,18.27744866498348,32.248750889393975,-0.27,1.82,2,1,1,1,0
0,-13,97.9,74.6,7.7,-1.1112929009666643,22.675415183037902,0.91,1.91,1,2,2,0,0
0,28,86.3,73.4,6.4,2.0438354864614112,24.80055923219615,0.13,3.09,1,2,1,0,0
0,27,86.1,76,7.3,6.668726439554242,27.907489386547653,0.03,2.34,1,1,2,0,0
0,0,101.4,74.6,7.1,8.287137941885097,24.51037010912053,-0.03,2.78,1,0,0,1,0
0,-45,63.7,63.1,8.2,10.376405780241926,25.065868341840485,1.58,1.54,1,2,2,0,0
0,40,103.6,75.1,7.5,12.377873998973884,25.31621823160133,0.28,3.17,9,2,2,0,0
1,37,95.8,72,7.5,16.661377719957393,30.076012048294302,0.06,2.53,9,2,2,0,0
0,-4,91.6,73.1,7.5,5.084450828581417,36.88841538247643,-0.53,1.82,9,0,0,1,0
0,21,93.3,66.1,6.2,-4.405836890318006,25.09101289807849,0.5,2.54,8,1,1,0,1
0,-20,98.7,71.8,7.5,7.093500153745215,23.328761423448697,-0.1,2.51,8,2,2,1,1
0,40,102.4,73.5,7.2,12.407184510983218,22.742512745245374,0.33,3.36,8,1,0,0,1
0,2,84.3,83,7.2,17.51109256641229,33.38352202817723,0.43,2.86,8,2,1,1,1
0,-9,92.2,63.9,6.7,14.679746524769456,24.92003560284793,0,3.33,8,1,2,0,0
0,18,100.5,77.2,7.7,3.978553861923231,25.37442298302796,0.09,2.58,7,1,2,0,0
0,61,73.7,53.8,4.9,13.107831740266512,25.724791286878023,0.91,3.55,7,0,2,1,0
0,49,103.7,76.9,7.3,20.37535744839247,28.69627212559948,-0.28,3.3,7,2,1,0,0
0,-1,100.4,72.1,6.8,6.69393074965921,19.36466037055616,0.22,2.98,7,1,0,0,0
0,14,97.1,64.2,7,7.1136357466546025,34.083119497957625,-0.45,1.87,7,3,2,1,1
0,0,88.8,68.5,6.4,9.54699302572546,35.79205964647647,-0.05,2.73,7,0,0,0,0
0,55,82.6,68.2,6.4,6.794115979956534,30.11106651614129,0.06,2.63,6,0,0,1,1
0,13,48.8,65,5.6,-10.88395033372525,27.29598726499145,0.98,3.14,6,2,2,1,1
0,-9,73.4,73.5,7.4,12.268676462774456,43.28951921375044,0.08,1.42,6,2,1,0,0
0,37,87.8,64.8,7,6.876494113104866,34.69615386858141,-1.19,2.4,6,0,2,1,0
0,-24,79.8,74.7,7.8,9.732058851016614,39.6518278962872,-0.46,1.75,5,0,1,1,1
0,3,110.1,78.2,7,5.291192277379724,21.40806878114904,0.02,2.9,5,0,2,0,1
0,-30,77.7,61.6,5.9,-5.363402885876734,42.7689124032481,-0.04,1.31,5,0,1,1,1
1,22,111,76.3,7.7,4.157312804090086,31.04659265955717,0.32,1.97,5,0,1,0,1
0,21,102.8,69.5,6.8,10.129501576907984,36.4900663410418,0.78,1.98,5,0,2,0,0
0,-64,43.5,63.7,6.6,-0.2846146093464837,25.922226922475023,0.91,1.59,4,1,2,0,1
0,31,69.4,65.3,8.5,20.488628899110928,28.518369792456603,1.1,1.92,4,3,2,0,0
0,-30,51.6,69.6,6.9,6.364313768852898,34.306219506090855,-1.05,2.99,4,0,0,0,0
0,5,106.6,75.1,7.4,11.21889915399404,32.87447621804348,0.15,2.01,4,1,0,0,0
0,7,81.4,63,5.6,-7.798495737672084,29.5441734793999,0.39,3.14,3,1,2,1,1
0,-2,94.1,75.5,7.9,18.71139226888664,33.595971219772444,0.1,2.65,3,0,0,1,1
0,15,94.8,76.8,7.8,-0.7160430759933066,27.04792958091457,0.27,1.93,3,3,2,0,1
0,15,71.2,58.2,5.2,-6.018951326585786,41.17026059989107,0.56,2.67,3,2,1,1,1
0,36,79.3,75,6.9,2.156210058012634,26.53414412922398,0.39,3.09,3,3,2,0,1
0,-16,93.2,76.9,7.7,13.48325746497492,25.99251568205854,0.24,1.93,3,1,0,0,1
0,9,78.7,74.4,7.5,18.73659996037381,34.50429784052384,-0.83,2.61,3,0,0,1,0
1,23,110.3,76.7,7.2,20.10816131225593,34.20527938981686,0.18,2.56,3,3,1,0,0
0,22,94.3,69.7,6.9,7.078656256835373,42.45133395758892,-0.16,1.93,3,0,2,0,0
0,63,72.3,75.4,7.1,12.502553473331922,25.229707248021683,0.64,2.52,2,0,2,0,1
0,4,93,74,8,12.462864851706833,20.788277951700167,-0.68,2.48,2,0,1,1,1
0,4,106.9,74.4,7.9,15.48391262912347,29.763403621810085,0.36,2.37,2,0,0,0,0
0,-15,88.2,71.4,7.4,6.377637871500838,41.81183428971166,0,1.43,2,2,2,0,0
0,16,99.8,69.4,7.7,10.495639743826686,31.84450174076395,-1.12,2.3,1,1,0,1,1
0,71,79.5,66.9,5.9,10.068891680138156,37.05427269724495,0.81,2.69,1,1,1,1,1
0,29,102.2,71.8,7,12.07635529927967,31.5669210670098,-0.71,2.65,1,1,0,1,0
0,19,100.1,70.4,6.8,2.0811376794213285,26.26261456651125,-0.1,3.28,9,2,2,1,0
0,-11,97.5,77,7.5,12.408139251385355,30.5804063243676,-0.06,2.61,9,0,2,1,0
0,40,84.3,75.5,8.2,6.34526505659556,39.72802298582852,0.74,2.24,9,1,1,0,0
0,17,83.8,71.2,7,19.191870571311423,28.099653980803826,-0.74,2.64,9,0,0,1,0
0,5,70.5,69.6,8.5,22.460982626094825,33.09557846076142,0.41,1.77,9,1,2,1,0
0,33,90.7,75.7,7.8,15.677932586907096,30.332901519545796,0.53,2.26,9,1,0,1,0
1,28,106.6,77.4,7.3,10.602167421070384,31.173371594934927,-0.07,2.34,9,1,1,0,0
0,17,86.1,74.4,7.9,10.430324252454064,38.06279537962014,0.24,2.1,9,2,2,1,0
0,52,92,73.9,7.4,12.725394045540805,27.10303048361036,0.3,3.21,8,0,0,1,0
0,10,97.4,64,6.7,0.1397488284989474,39.49512606699328,-0.2,1.41,8,0,2,0,0
1,26,106,75.5,7.8,20.200696179329707,21.23596344886889,1.18,3.19,8,2,2,0,1
0,8,101.8,69.3,8.1,25.301492192398044,31.02829809207222,-0.13,2.06,8,2,0,1,0
0,18,100,75.1,7.9,5.230189496483457,32.798686563646704,-0.17,1.55,8,1,2,0,0
0,0,78.9,66.7,6.1,9.8090860620338,25.05879420247036,-0.78,3.26,7,1,2,0,0
0,32,68.4,72.7,7.3,5.650966244912187,29.7844578891978,0.19,2.33,7,1,1,0,0
0,0,72.4,77.9,7.6,-2.809146118497744,33.69564915713643,-0.88,1.63,7,1,2,1,0
0,18,100.3,66.1,6.5,-1.229220754199451,32.26968618654875,0.42,1.98,7,2,2,0,0
0,55,64.7,70.6,7.7,7.307958107652379,33.54179064859439,-0.37,1.95,7,0,1,1,0
0,18,92.9,71.6,7.3,6.750915330025205,24.825777441830077,-1.07,2.63,7,0,2,1,0
0,-19,81,52.7,5.5,11.262838507235498,20.4959809938745,-0.2,3.6,7,0,1,0,0
0,18,83.9,73.8,7.6,13.726659922571669,22.74657797300695,0.8,2.77,7,1,2,0,0
0,53,94.8,81.1,8.2,20.08672290227666,42.12303963318633,0.14,2.15,6,3,1,1,0
0,-70,66.4,66.9,6.1,-9.059460443314356,34.213074970044545,-0.53,2.46,6,0,1,0,0
0,-21,101.1,69.1,6.2,-11.08632231644626,32.314835249965675,-0.63,2.4,6,1,1,1,0
0,-7,104.1,74.2,7.1,5.498453088813914,34.62073264054444,-0.46,2.74,6,2,0,1,0
0,20,94.2,73.4,7.1,1.436960281152043,37.93036742106109,-0.19,1.92,5,1,0,0,0
0,-30,66,69.6,8.2,15.276527310122995,21.616017875189662,0.87,1.62,5,0,1,0,0
0,0,86.2,72.7,7.7,6.117104684495311,39.18307304727348,0.16,1.28,5,0,0,1,0
1,28,105.7,76.4,7.5,7.637100294747405,30.790510985419346,-0.13,2.32,5,1,2,1,0
0,22,96.3,75.6,7,7.018153381930105,29.6735030867254,0.25,2.42,5,0,2,0,0
0,12,98.7,73.1,8.2,17.585421267934272,28.806391966598085,-0.97,2.59,5,1,0,1,0
0,11,100,70.3,7.5,10.130052774873528,31.086407706021447,-0.38,2.45,5,0,0,0,0
0,10,103.2,67.7,6.8,13.399306136059089,44.05575127358952,0.43,2.48,5,1,2,1,0
0,14,112.3,78.3,8.2,11.711750166750516,41.55140341633773,0.22,2.39,5,0,0,0,0
1,28,106.1,72.9,7.9,25.614171997898328,27.56360382932871,-0.72,2.63,5,1,2,1,0
0,80,74.4,67,7.8,6.147073899708238,25.35710253089689,-0.43,2.68,4,3,2,1,0
0,54,74.2,69.6,8.6,9.609381706506912,33.532615339305764,-0.6,1.99,4,2,2,1,0
0,28,92.9,69.9,7.6,0.792672356900405,30.56637563850912,0.54,1.67,4,0,1,0,0
0,43,77,76.1,7.6,3.7039279037507336,29.161005483701192,-0.37,2.02,4,0,0,0,0
0,22,92.1,79.6,7.6,16.733370810440935,36.30379611839034,0.12,2.67,3,0,0,1,0
1,21,103.6,74.9,6.9,7.8295287583217394,25.79313303199189,0.21,2.95,3,0,0,1,0
0,-28,68,68.3,6.5,-2.016907577695826,39.72717530754724,0.13,2.27,3,3,2,1,0
0,-9,94.7,72.8,7,-0.162219083450745,35.552692044721674,-0.51,2.4,3,0,0,0,0
0,14,106.5,74.4,7.8,10.1059558202236,38.94570684488637,-0.26,1.73,3,0,0,1,0
0,15,81.9,69.6,8.6,24.00110379340312,36.91969088316435,0.68,2.2,3,1,2,0,0
1,28,105.6,70.7,8,24.11706111125144,25.53783428206484,-0.9,2.68,3,1,1,1,0
0,43,85.8,74.2,7.2,7.595212473419981,29.48631982056147,0.25,2.6,2,0,1,0,0
0,0,91.9,70.4,7.8,17.23994583892725,33.19292890445588,0.31,1.95,2,1,0,1,0
0,79,86.4,79.8,7.6,14.66924479544755,35.38616133815633,0.7,2.57,2,1,2,1,0
0,-2,87.2,65.6,5.9,-6.845679496188685,26.73698431973764,-0.19,3.19,2,0,2,0,0
0,65,58.5,82.5,7.5,17.76235200428327,40.91871814882617,0.3,2.32,1,1,2,1,0
1,23,110.4,76.9,7.4,7.447606125606108,28.48560619532367,0.19,2.64,1,1,2,0,0
0,27,100.8,74.4,7.1,1.5081068424927209,37.07922878944707,0.04,3.25,1,1,1,0,0
0,33,94.7,71.9,7.7,12.642676023786375,32.14489912980761,0.01,2.68,9,0,0,0,0
0,-18,91.8,62.8,6.6,5.119967859738201,27.201415774164293,0.22,2.74,9,0,1,0,0
0,62,91.8,72.8,7.1,16.931488561766184,27.99094629980531,0.04,2.84,9,2,1,0,0
0,-4,95.5,64.6,7.2,-4.675351430802171,38.25302469910826,-0.43,2.35,8,0,1,1,1
0,17,110.8,78,7.4,9.584562351895007,39.753226785451055,-0.68,1.45,8,3,2,0,1
0,3,96.6,70.5,7.7,5.272654139549617,37.94354052905791,0.85,1.63,8,2,0,0,0
0,35,71.6,66.7,8.2,13.64483658617686,30.51942253520649,-1.27,2.13,8,0,1,1,0
0,60,77.8,75.5,6.6,4.366121555364503,23.933231338159636,-0.6,2.73,7,1,0,0,0
0,14,106.3,73.6,7.8,12.951478730572488,37.5659108221025,0.08,1.83,7,1,1,1,0
0,5,84.4,77.5,9,18.704928440173063,40.30065089013402,-0.65,1.33,7,1,0,0,1
0,-29,82.8,72.3,7.4,4.799078243299023,35.684885954831714,0.45,1.44,7,0,0,1,1
0,4,93.3,67.9,6.7,5.713703550225653,42.610540181179786,0.26,1.84,7,1,2,1,0
0,44,87.2,63.9,7.2,9.01222768005261,23.007280410278323,-0.82,3.51,6,2,2,1,0
0,-2,88.1,73.6,6.3,6.177073710927573,32.628053296692215,-0.89,2.6,6,0,0,0,0
0,-29,84.8,78.2,7.7,2.7999504707655034,24.54837268818563,0.08,1.89,6,2,2,0,0
0,-3,76.1,73.9,8,15.395623117798792,34.95007212557544,-0.71,1.48,6,1,0,1,0
0,51,89,70.7,6.4,11.24355256550578,22.32179824658502,0.36,3.03,6,0,1,1,0
0,18,106.7,75.4,8.1,12.165787073222235,39.810646784532295,-0.03,1.45,6,0,1,0,0
0,-9,104.7,73.1,6.7,-2.709064238716079,36.655326034414166,0.13,1.68,6,0,1,0,0
0,62,99.6,74.3,7.4,18.17535863074368,33.07323634296944,0.21,3.14,6,0,0,0,0
0,5,101.2,71.2,6.4,1.602847884304515,24.078047925169862,-0.07,2.59,5,2,2,0,0
0,54,64.6,71.2,7.3,-2.497435749404748,36.24081287490689,-0.14,1.79,5,3,1,0,0
0,34,79.3,71.2,7.2,10.529286573650898,35.581420567699006,0.2,2.17,5,0,1,1,0
0,9,101.9,66.9,7.5,8.080992445109995,30.17059086684526,-0.98,2.86,5,1,2,1,0
1,29,108.8,78.3,7.7,10.749756856941604,29.831338437832887,-0.16,1.77,5,1,1,1,0
0,-13,91.6,62.9,6.6,-1.7560940050218805,22.985769884833243,1.14,2.63,4,1,2,0,0
0,25,72.1,70.6,8.5,25.023782880560965,39.08679568302994,-0.22,1.58,4,0,1,1,0
0,-12,82.2,70.7,5.7,-5.677983839540123,36.73531191753784,-0.75,2.22,4,3,2,0,0
0,26,103.2,80.3,7.4,1.0694278354569695,20.18457200193744,0.43,2.64,4,0,0,0,0
0,-9,98.1,65.8,6.6,-1.505670667978424,29.02792710204351,-0.29,1.94,4,0,1,1,0
0,-19,95.8,65.1,5.8,10.772266852591168,14.740123282370806,0.19,3.6,4,0,1,1,0
0,22,96.8,72.5,7.3,0.4482225286117942,34.17809288055069,0.6,2.5,4,1,0,0,0
0,-14,98.2,73.2,7.4,9.581905468470094,40.04562188119016,0.19,1.04,4,1,2,0,0
0,33,99,70.1,7.2,18.67034487412681,32.0938146780259,0.21,2.77,4,1,1,0,0
0,-5,96.4,68.6,7.5,15.507435562426297,24.848976561888023,-0.32,3.02,3,2,2,1,0
0,42,58.6,75.1,6.5,5.540357049203622,27.785739854404525,-0.71,2.83,3,1,0,0,0
0,12,90.3,68.3,7.3,2.2410907951677275,28.738178275405083,-0.13,2.94,3,1,1,1,0
0,-28,88.7,75.5,7.7,13.094163954984024,31.63773211803717,-0.49,2.31,3,1,0,1,0
1,26,103,73.8,6.9,4.18711772107781,22.964695338720585,-0.28,2.72,3,2,1,1,0
0,50,80.2,61.8,6.2,6.03965867847046,26.368547701116995,0,3.07,2,0,1,0,0
0,19,88.1,61.9,6.3,-0.7332653582184133,35.353415627075194,-0.59,1.83,2,1,1,1,0
0,30,69.9,65.4,7.7,10.87256593578147,25.97311390972112,-1.22,2.11,2,1,0,1,0
0,-32,90.3,72.4,7.5,14.351582809499098,33.4426123756245,0.32,1.2,2,0,1,0,0
0,-30,101.8,76.6,6.8,7.685896827044599,36.69182095106357,-0.55,1.87,1,1,0,0,0
0,-10,84.3,63.4,8,14.247420349699745,38.01323375007157,0.82,1.28,1,0,1,0,0
0,16,108.7,73.8,7.4,4.943219681824205,22.91456065662024,-0.44,3.11,1,0,2,1,0
0,16,99.2,64.5,6,11.183578697828388,8.022607162423045,0.29,3.88,9,1,2,0,0
0,-2,70.6,56.1,6.5,-10.15742388732995,26.9759075272155,0.06,2.72,9,2,2,1,0
0,32,91,58.5,6.6,17.24385600966019,23.958280062235676,0.02,2.82,8,0,1,1,1
0,-38,107.4,69.8,6.5,-18.900489523200907,41.73251439948118,-0.02,1.41,8,3,2,0,1
0,36,85.2,74,7.4,-6.979296369991515,40.08973989503435,0.38,2.63,8,0,0,0,0
1,25,107.3,78.9,7.6,14.70293876454851,29.57536162980053,0.23,2.48,8,2,1,1,1
0,24,101.5,70,6.9,5.409406463449337,30.14102741101869,-0.19,2.71,7,2,1,1,0
0,9,73.5,66.9,8,16.38631375186682,35.25635415807305,-0.97,1.61,7,0,2,1,0
0,29,60.8,58.9,7.6,8.149333193180674,24.324131254741776,1.17,2.18,7,1,1,0,0
0,4,97.9,67.2,6.7,-5.993233999272815,32.18342133658539,-0.59,2.55,7,1,2,1,0
0,16,101,67.4,6.4,6.5254011274183785,20.664805387146806,-0.21,3.09,6,1,1,1,0
0,20,100.4,67.8,6.4,10.102644439758256,35.73405344226339,0.17,2.36,6,3,2,1,0
0,50,94.1,69.5,7.9,23.004477305685867,37.11070018628894,0.15,2.19,6,2,1,1,0
0,35,91.8,72.9,7.5,1.9130432480814492,26.248483134199574,-1.09,2.1,6,3,2,1,0
0,17,98.4,80.8,7.1,7.339853386556361,36.10295401290053,0.32,2.06,5,0,1,1,0
0,-4,106.8,71.3,6.9,-4.740403298310356,31.215679090889697,0.19,2.48,5,1,1,0,0
0,-24,109.3,76,7.4,9.711119559673628,33.598117960583394,0.25,2.18,5,1,2,0,0
0,33,96.8,70.9,7.5,17.889150319697638,36.588261819642256,0.6,2.22,4,0,0,1,0
0,-1,90.1,72.4,7,2.2925975541256447,37.02759675877065,0.63,2.22,4,1,0,1,0
0,5,76.3,58.4,5.7,-12.271143952607137,42.22201943794765,0.37,1.98,3,2,2,1,0
0,-20,97.1,65.4,7.8,10.79796022499738,32.0215157369128,-1.16,1.79,3,0,1,1,0
0,64,86.4,71.3,8.3,18.490909498469165,42.89793678955602,0.37,1.62,3,0,2,1,0
0,51,93.8,67.5,7.1,15.69393836713314,29.677225245540946,0.27,2.87,3,3,2,1,0
0,41,92.6,74.8,8,17.076712308022305,25.19721752182035,0.65,2.62,2,3,2,0,0
0,19,105.3,75.5,7.7,4.173731871191635,40.01495707683582,0.13,1.93,2,2,0,1,0
1,35,112.5,80.8,7.7,17.75765748539963,27.311993688577708,0.04,2.79,2,1,1,1,0
0,-3,103.1,68.2,7.2,12.024868482451923,17.58863454505939,-0.28,3.29,1,1,0,1,0
0,34,73.2,69,6.6,6.66970812698683,27.50177542636768,0.32,2.77,1,0,0,1,0
0,29,93.3,72.4,7.1,8.803414224829474,31.57781192377765,-0.29,2.12,1,0,1,1,0
0,-1,99.2,69.2,7.1,11.26934956805566,30.03733718994826,-0.55,2.33,1,0,1,0,0
0,13,100.1,68.9,7.1,11.745852270696435,28.34172537972427,-0.14,2.91,1,2,2,1,0
0,20,89.1,64.5,7.4,17.56731204802774,39.99128207063987,1.29,2.04,9,1,2,0,1
0,29,93.8,72.8,7.7,14.1485682034935,38.00024904549142,0.73,2.51,9,0,0,0,1
0,12,99,72.4,7.6,9.76947282333122,29.693540019490275,0.01,2.01,9,2,0,0,1
0,16,102.2,70.2,6.9,8.05354962454101,29.188100953181586,0.44,3.45,9,2,1,0,1
0,28,85.7,67.6,7.8,21.1581700785298,29.913975157797275,0.06,3.02,9,1,1,0,0
0,1,95.3,71.6,8,16.630370713855175,24.64152644762034,0.56,2.65,9,2,1,0,0
0,-11,86.3,74.6,8,14.483414553498507,33.80716594253047,-0.23,1.75,8,1,1,1,0
0,-13,29.1,12.5,1.4,-63.04796635456917,49.36440858802498,0.28,2.2,8,0,0,0,1
0,18,73.6,61.9,5.9,8.075262308824291,29.590528910639797,1.25,2.95,8,1,2,1,1
1,36,97.9,69.4,8.3,18.729637753237228,31.05022838003084,-0.27,2.11,8,2,2,0,1
0,-1,69.9,66.7,6.3,-9.355349253854463,36.536020669491,-0.34,2.21,7,3,2,1,0
0,61,80.9,77.3,8.1,15.232037987780965,42.07988149461416,0.33,1.86,7,0,1,0,0
0,-2,70.5,79.5,8.1,24.29099475057638,47.753098655181695,0.09,1.37,7,1,0,1,0
0,25,102.3,72.1,7.1,7.691478771958807,30.412980183148253,0.09,2.6,7,2,1,1,0
