"","possession_team_name","player_name","position_name","player_name_gk","period","minute","second","duration","under_pressure","play_pattern_name","shot_technique_name","shot_body_part_name","shot_outcome_name","location_x","location_y","location_x_gk","location_y_gk","dist_to_goal","dist_to_keeper","angle_to_goal","angle_to_keeper","angle_deviation","avevelocity","dist_sgk","density_incone","attackers_behind_ball","defenders_behind_ball","defenders_in_cone","in_cone_gk","time_in_poss","time_to_poss_end","goal","xg_glm"
"694","Netherlands","Cody Mathès Gakpo","Right Center Forward","Edouard Mendy",2,83,50,1.028595,FALSE,"Regular Play","Normal","Head","Goal",112.3,39,113.6,40,7.76466354712167,6.40000000000001,82.6004053401129,90,7.39959465988706,7.90118084310302,1.64012194668567,0,0,0,0,1,20.0529999999999,1.02899999999954,"1",0.252329784257438
"695","Senegal","Pape Gueye","Right Center Midfield","Andries Noppert",2,85,51,1.084811,FALSE,"From Throw In","Normal","Left Foot","Saved",93.8,56.8,117.4,41.5,31.123624467597,3.00166620396072,122.668860534012,119.981639368849,2.68722116516251,25.9360777065374,28.125611104472,0.14197614717146,4,7,1,1,26.2529999999997,1.08500000000004,"0",0.015130722876774
"696","Senegal","Ismail Jakobs","Left Back","Andries Noppert",2,91,0,1.466381,FALSE,"Regular Play","Half Volley","Left Foot","Off T",91,27.5,118.5,38.4,31.5792653492763,2.19317121994613,66.682291613245,43.1523897340054,23.5299018792396,22.3920978299467,29.5814130832183,0.196827263177415,3,7,2,1,42.9679999999998,1.46699999999964,"0",0.0188948230069332
"697","Senegal","Cheikh Ahmadou Bamba Mbacke Dieng","Center Forward","Andries Noppert",2,92,55,1.383159,FALSE,"From Throw In","Normal","Head","Off T",112.8,35.7,117.5,40.3,8.386298349093,2.51793566240283,59.1534125878514,96.8427734126309,37.6893608247794,5.25544260504722,6.57647321898295,0,0,0,0,1,23.5290000000005,45.8860000000004,"0",0.205029522332521
"698","Netherlands","Memphis Depay","Center Forward","Edouard Mendy",2,98,16,0.806881,FALSE,"Regular Play","Normal","Left Foot","Saved",101.2,50.1,114.9,42.2,21.3412745636244,5.55427763079952,118.246205690918,113.33404127671,4.91216441420826,20.1445197230113,15.8145502623375,0,0,1,0,1,21.8720000000003,2.84900000000016,"0",0.0647110775657319
"699","Netherlands","Davy Klaassen","Left Attacking Midfield","Edouard Mendy",2,98,18,0.616563,FALSE,"Regular Play","Normal","Left Foot","Goal",109.5,34.8,114.6,38.2,11.7170815478941,5.69209978830309,63.653633942345,71.5650511770781,7.91141723473309,17.8031988670761,6.12943716828878,0,0,1,0,1,24.1050000000005,0.615999999999985,"1",0.191723300717171
"700","Ecuador","Romario Andrés Ibarra Mina","Left Midfield","Saad Abdullah Al Sheeb",1,28,7,0.957356,TRUE,"From Throw In","Normal","Right Foot","Off T",96.5,46.4,118.8,40.9,24.3559027753027,1.5,105.234486446293,126.869897645844,21.6354111995512,24.6036010723018,22.9682389398926,0,3,3,0,1,74.672,0.957000000000107,"0",0.0278496928743727
"701","Ecuador","Enner Remberto Valencia Lastra","Right Center Forward","Saad Abdullah Al Sheeb",1,30,44,0.626872,FALSE,"Regular Play","Normal","Head","Goal",109.6,38,118.9,40.2,10.590561835899,1.11803398874989,79.1144729453413,100.304846468766,21.190373523425,16.7619805723381,9.55667306126982,0,1,3,0,1,13.1659999999999,0.626999999999953,"1",0.16977647799813
"702","Qatar","Abdelkarim Hassan Al Haj Fadlalla","Left Center Back","Hernán Ismael Galíndez",1,32,40,0.62443,FALSE,"From Kick Off","Normal","Left Foot","Off T",88.4,22.4,116,37.8,36.1707063796106,4.56508488420533,60.8838537339211,61.1892062570269,0.30535252310586,55.8138289644736,31.6056956892266,0.0661208510829214,5,8,1,1,37.0030000000002,0.625,"0",0.0257511587803656
"703","Qatar","Almoez Ali Zainalabiddin Abdulla","Right Center Forward","Hernán Ismael Galíndez",1,49,51,0.575175,FALSE,"From Free Kick","Normal","Head","Off T",113,43.7,117.3,40.6,7.91770168672703,2.76586333718787,117.859650695242,102.528807709152,15.3308429860908,23.2583008763464,5.30094331227943,0,0,0,0,1,11.0129999999999,11.4070000000002,"0",0.255719273807365
"704","Ecuador","Angelo Smit Preciado Quiñónez","Right Back","Saad Abdullah Al Sheeb",2,51,26,1.043432,FALSE,"Regular Play","Normal","Right Foot","Off T",91.7,61.5,116.9,42.2,35.5406809163809,3.80131556174964,127.22456592084,125.362461887069,1.86210403377083,34.7691034393373,31.7416130655013,0.0713921561463532,4,8,1,1,20.7269999999999,1.04300000000012,"0",0.0139730507506891
"705","Ecuador","Romario Andrés Ibarra Mina","Left Midfield","Saad Abdullah Al Sheeb",2,54,46,0.580855,FALSE,"Regular Play","Normal","Right Foot","Saved",101.9,32.3,114.6,38.7,19.6697737658571,5.55427763079953,66.9544018584174,76.4641436308658,9.50974177244841,23.6818587778989,14.2214626533279,0.400000000000001,1,3,1,1,4.03999999999996,16.6690000000003,"0",0.0650252467444994
"706","Qatar","Pedro Miguel Correia","Right Wing Back","Hernán Ismael Galíndez",2,61,23,0.687738,TRUE,"From Throw In","Normal","Head","Off T",106.5,47.5,118.8,40.4,15.4434452114805,1.26491106406735,119.054604099077,108.434948822922,10.6196552761552,27.5555362944616,14.2021125189177,1.1111111111111,1,2,1,1,20.299,37.328,"0",0.0412993516160271
"707","Qatar","Akram Hassan Afif","Left Center Forward","Hernán Ismael Galíndez",2,74,36,0.753485,FALSE,"From Throw In","Normal","Right Foot","Off T",92.1,23.1,115.5,37.8,32.6193194288293,5.00899191454728,58.7952531771238,63.946504689509,5.15125151238526,42.9512150436958,27.6342179190944,0.177897827050305,5,8,2,1,45.4130000000005,81.2709999999997,"0",0.0232355556801889
"708","Qatar","Mohammed Muntari","Right Center Forward","Hernán Ismael Galíndez",2,85,28,0.569608,FALSE,"From Goal Kick","Half Volley","Right Foot","Off T",100.2,55.2,113.7,42.9,24.9615704634144,6.93541635375988,127.512611802856,114.717440911083,12.795170891773,41.7772194527857,18.2630775062693,0,0,1,0,1,18.4399999999996,0.569000000000415,"0",0.0784556423626942
"709","Ecuador","Kevin José Rodríguez Cortez","Center Forward","Saad Abdullah Al Sheeb",2,94,26,0.816401,FALSE,"From Corner","Normal","Head","Off T",112.3,37.4,119.1,39,8.12711510931155,1.34536240470737,71.3421115258805,41.9872124958168,29.3548990300636,12.912553358569,6.98569967862919,0,3,6,0,1,1.46399999999994,0.815999999999804,"0",0.126092452374048
"710","Uruguay","Matías Vecino Falero","Left Center Midfield","Seung-Gyu Kim",1,12,38,1.0495,FALSE,"From Throw In","Normal","Head","Saved",109.5,28.6,117.4,36.7,15.4987096237074,4.20119030752,42.6467031338917,38.2338251774469,4.41287795644481,10.7146249532108,11.3145923479372,0,0,1,0,1,13.052,0,"0",0.161493452572626
"711","Uruguay","Federico Santiago Valverde Dipetta","Right Center Midfield","Seung-Gyu Kim",1,18,45,0.886212,TRUE,"From Goal Kick","Half Volley","Left Foot","Off T",103.9,35.4,117.9,39.5,16.7442527453452,2.15870331449228,74.0546040990772,76.6075022462489,2.55289814717172,20.4912261168907,14.5880087743324,0.600841768126113,0,1,1,1,28.261,0.885999999999967,"0",0.082793335778428
"712","South Korea","Ui-Jo Hwang","Center Forward","Sergio Rochet Álvarez",1,33,36,0.238528,FALSE,"From Throw In","Normal","Right Foot","Off T",108.9,42.7,118.5,40.9,11.4236596587959,1.74928556845359,103.671307132196,120.963756532073,17.2924493998776,50.2141420152195,9.76729235765982,0,2,4,0,1,81.9760000000001,0.239000000000033,"0",0.143036130199172
"713","South Korea","In-Beom Hwang","Right Defensive Midfield","Sergio Rochet Álvarez",1,38,40,0.913769,FALSE,"From Throw In","Normal","Right Foot","Off T",89.7,57.6,118.3,40.4,35.0406906324633,1.7464249196573,120.15050835743,103.240519915187,16.9099884422427,40.4072502216044,33.3736422944814,0.0995382184416917,5,8,1,1,19.8240000000001,0.91399999999976,"0",0.00866926042460016
"714","Uruguay","Diego Roberto Godín Leal","Right Center Back","Seung-Gyu Kim",1,42,50,0.633348,TRUE,"From Corner","Normal","Head","Post",110,40.4,119.1,40,10.0079968025574,0.900000000000006,92.2906100426386,90,2.2906100426386,17.2499166761372,9.1087869664407,2.38637087278753,4,9,3,1,1.57499999999982,2.06100000000015,"0",0.015741699031176
"715","Uruguay","José María Giménez de Vargas","Left Center Back","Seung-Gyu Kim",1,45,10,2.055432,FALSE,"From Free Kick","Normal","Head","Off T",103.5,35.9,118.7,38.9,17.0017646142981,1.70293863659264,76.0454908268632,49.7636416907261,26.2818491361371,10.5909680674569,15.4932243254915,0.168311056968985,4,5,1,1,17.752,2.05500000000029,"0",0.0747801386555456
"716","South Korea","Min Jae Kim","Right Center Back","Sergio Rochet Álvarez",2,52,7,0.640167,FALSE,"From Corner","Normal","Other","Wayward",111.5,46.1,118.5,41.2,10.4623133197205,1.92093727122986,125.665001536862,128.65980825409,2.99480671722839,14.4364721712453,8.54458893101359,0.785674201318384,2,3,1,1,1.16800000000012,10.0059999999999,"0",0.0697621030273168
"717","Uruguay","Rodrigo Bentancur Colmán","Center Defensive Midfield","Seung-Gyu Kim",2,54,21,0.063826,FALSE,"From Free Kick","Normal","Right Foot","Blocked",101.3,38.3,118.7,40.5,18.7771137292183,1.39283882771841,84.8055710922652,111.037511025422,26.2319399331567,40.8560925340938,17.538529014715,0.368105086916155,4,7,1,1,5.81399999999985,10.4299999999998,"0",0.052650400468576
"718","Uruguay","Federico Santiago Valverde Dipetta","Right Defensive Midfield","Seung-Gyu Kim",2,68,9,3.482943,FALSE,"Regular Play","Half Volley","Right Foot","Wayward",90.5,27.4,118.3,40.2,32.0781857342338,1.71172427686237,66.871768574415,96.7098368077569,29.8380682333419,15.7114327786412,30.6052283115157,0.128263640178758,5,9,2,1,16.6759999999995,10.5290000000005,"0",0.0191326047138202
"719","Uruguay","Edinson Roberto Cavani Gómez","Right Center Forward","Seung-Gyu Kim",2,68,37,0.123126,FALSE,"From Throw In","Normal","Right Foot","Blocked",106.6,47.5,118.4,41.6,15.3561062773087,2.26274169979695,119.2358045687,135,15.7641954313001,9.0804053469608,13.1928010672488,0.798086884467617,1,3,1,1,7.38699999999972,71.5100000000002,"0",0.0545511768943689
"720","South Korea","Kang-In Lee","Right Wing","Sergio Rochet Álvarez",2,74,42,0.053274,FALSE,"From Goal Kick","Normal","Left Foot","Blocked",94.5,54.2,118.4,40.1,29.1871547088784,1.60312195418813,119.111804525511,93.5763343749974,25.5354701505137,24.474236607736,27.7492342236682,0.801376013850084,3,6,2,1,19.7930000000006,11.1039999999994,"0",0.0161740884440574
"721","South Korea","Gue-Sung Cho","Center Forward","Sergio Rochet Álvarez",2,76,51,0.701119,FALSE,"From Throw In","Half Volley","Left Foot","Off T",93.4,42,116.5,41.6,26.6750820054972,3.84837628097877,94.299862820192,114.567171320601,20.2673085004093,38.5024715017388,23.1034629438965,0,0,3,0,1,25.4430000000002,0.701000000000022,"0",0.0221955148467686
"722","Uruguay","Darwin Gabriel Núñez Ribeiro","Left Center Forward","Seung-Gyu Kim",2,80,43,0.702777,FALSE,"Regular Play","Normal","Right Foot","Off T",100.6,28.3,118.3,38.3,22.6550215184184,2.40416305603427,58.9061245859895,45,13.9061245859895,37.6567753308192,20.3295351643858,0.378777009539284,4,6,1,1,11.9759999999997,54.3180000000002,"0",0.054255749566512
"723","Uruguay","Edinson Roberto Cavani Gómez","Right Center Forward","Seung-Gyu Kim",2,86,56,1.233002,FALSE,"Regular Play","Normal","Head","Off T",110.5,39.7,119,39.6,9.50473566176356,1.0770329614269,88.1912606775079,68.1985905136483,19.9926701638597,9.112801542189,8.50058821494136,0.653720450460614,0,3,1,1,99.402,25.8580000000002,"0",0.11348930792898
"724","Uruguay","Federico Santiago Valverde Dipetta","Right Defensive Midfield","Seung-Gyu Kim",2,88,58,1.056971,FALSE,"Regular Play","Normal","Right Foot","Post",95.7,22.6,118.2,40,29.8872882677569,1.8,54.3954660195669,90,35.6045339804331,26.2172076702975,28.443101096751,0.282771048877105,4,7,2,1,26.5459999999994,1.0570000000007,"0",0.0359254408230879
"725","South Korea","Heung-Min Son","Left Wing","Sergio Rochet Álvarez",2,89,54,0.250517,FALSE,"From Goal Kick","Normal","Left Foot","Off T",93.8,36.6,118.3,39.8,26.4196896272458,1.71172427686237,82.6059913574017,83.2901631922431,0.684171834841337,111.246576403071,24.7080958392184,0.198575367697384,3,6,1,1,12.3130000000001,0.25,"0",0.0381339741570592
"726","South Korea","In-Beom Hwang","Center Attacking Midfield","Sergio Rochet Álvarez",2,93,6,0.514855,FALSE,"From Throw In","Normal","Left Foot","Off T",94.9,26.7,117.3,38.8,28.4059852847952,2.95465734053883,62.0817568691423,66.0375110254218,3.95575415627952,49.5989137634007,25.4591830190994,0.190866111437956,4,6,1,1,26.2860000000001,0.514000000000124,"0",0.0286402812294175
"727","Australia","Fran Karačić","Right Back","Aymen Dahmen",1,5,35,0.037121,TRUE,"From Free Kick","Volley","Right Foot","Blocked",90.9,41.2,118.7,39.3,29.1247317584214,1.47648230602334,92.3613746581757,61.6992442339935,30.6621304241823,24.3942381351185,27.864852413031,1.00814882851427,7,10,4,1,3.65500000000003,61.217,"0",0.00748189399402724
"728","Tunisia","Mohamed Dräger","Right Wing Back","Mathew Ryan",1,20,20,1.158633,FALSE,"From Throw In","Normal","Right Foot","Off T",92,42.5,117.4,40,28.1113855937412,2.59999999999999,95.1021652523581,90,5.10216525235815,24.2342826142396,25.5227349631657,0,4,7,0,1,11.4870000000001,1.1579999999999,"0",0.0167490940423325
"729","Australia","Mitchell Thomas Duke","Right Center Forward","Aymen Dahmen",1,22,50,1.104271,FALSE,"From Throw In","Normal","Head","Goal",110.1,32.5,117.8,37.9,12.4201449266907,3.04138126514911,52.8533133019782,46.3322198538697,6.52109344810858,13.4690364117944,9.40478601564119,0.57166195047503,0,1,1,1,27.673,1.10400000000004,"1",0.10674590867455
"730","Australia","Mitchell Thomas Duke","Right Center Forward","Aymen Dahmen",1,26,6,0.095529,FALSE,"From Free Kick","Normal","Head","Blocked",110.7,34.3,119.5,39.8,10.9077953776187,0.538516480713451,58.4957332807958,68.1985905136479,9.7028572328521,9.00493595352474,10.3773792452623,0.766964988847372,3,6,1,1,1.22499999999991,35.7449999999999,"0",0.107387630751071
"731","Australia","Jackson Irvine","Right Defensive Midfield","Aymen Dahmen",1,33,45,0.629841,FALSE,"From Corner","Backheel","Right Foot","Off T",114.3,48.2,119.2,41.3,9.98649087517733,1.52643375224737,145.195988247287,148.392497753751,3.19650950646434,9.18811972941126,8.46286003665428,0,2,3,0,1,1.05899999999997,0.630000000000109,"0",0.172166284235475
"732","Tunisia","Youssef Msakni","Left Attacking Midfield","Mathew Ryan",1,37,17,0.257117,FALSE,"From Counter","Normal","Right Foot","Blocked",102.8,54.8,116.7,42.9,22.6909673658925,4.39317652729776,130.710846671181,131.308614013549,0.597767342367774,14.1411567206353,18.2980873317404,0.281606358518076,3,4,1,1,5.9989999999998,87.0720000000001,"0",0.0674444238570847
"733","Tunisia","Mohamed Dräger","Right Wing Back","Mathew Ryan",1,40,6,0.299246,FALSE,"From Throw In","Normal","Right Foot","Blocked",109.2,48.4,115.9,42.9,13.6821051011897,5.02195181179588,127.874983651098,125.272421448598,2.6025622024998,23.1931624141484,8.66833317310774,0.142784312292706,0,2,1,1,7.86599999999999,0.378999999999905,"0",0.135462608902567
"734","Australia","Mitchell Thomas Duke","Right Center Forward","Aymen Dahmen",1,43,4,0.864072,TRUE,"From Free Kick","Normal","Head","Saved",104.9,40.6,117.7,39.3,15.1119158282463,2.40416305603426,92.2754564382541,73.0724869358529,19.2029695024012,14.3025094603547,12.8658462605458,0,2,5,0,1,1.70800000000008,0.864000000000033,"0",0.0995606882240319
"735","Australia","Fran Karačić","Right Back","Aymen Dahmen",1,43,38,0.124913,FALSE,"Regular Play","Half Volley","Left Foot","Blocked",106.4,54.9,116,44.7,20.1734974657346,6.17170964968379,137.611681377898,139.600095666263,1.98841428836488,31.7812129102322,14.0071410359145,0.2351802170959,0,3,1,1,23.2890000000002,12.4249999999997,"0",0.102950654577429
"736","Australia","Fran Karačić","Right Back","Aymen Dahmen",1,45,44,2.472547,FALSE,"From Corner","Volley","Right Foot","Wayward",87.2,52.2,118.5,41.4,34.9954282728473,2.05182845286832,110.402745840877,133.025065989118,22.6223201482408,18.9328621546542,33.1108743466554,0.286196470717598,8,9,3,1,9.1569999999997,2.47200000000021,"0",0.00383729667591276
"737","Tunisia","Youssef Msakni","Left Attacking Midfield","Mathew Ryan",1,47,16,0.399224,FALSE,"From Throw In","Normal","Right Foot","Off T",111,45.5,117.4,42.7,10.5475115548645,3.74833296279826,121.429565614839,136.080924186661,14.6513585718223,22.5562556656969,6.9856996786292,0,2,4,0,1,19.873,0.400000000000091,"0",0.184176746948801
"738","Australia","Mitchell Thomas Duke","Right Center Forward","Aymen Dahmen",2,56,17,0.473073,FALSE,"From Throw In","Normal","Head","Wayward",107.3,39.8,117.5,39.5,12.7015747055237,2.54950975679639,89.09777883847,78.6900675259798,10.4077113124902,83.2433854174477,10.204410811017,0,0,1,0,1,15.77,3.39300000000003,"0",0.127119013867371
"739","Tunisia","Ferjani Sassi","Right Center Midfield","Mathew Ryan",2,60,25,1.165965,FALSE,"From Throw In","Normal","Right Foot","Off T",91.2,52.7,117.2,41.1,31.4758637689262,3.00832179129826,113.796146856244,111.447736327105,2.34841052913897,25.0555261697542,28.4703354388388,0.100804607762965,4,7,1,1,25.5829999999996,1.16600000000017,"0",0.0119154396293294
"740","Tunisia","Youssef Msakni","Left Wing","Mathew Ryan",2,65,18,0.273131,FALSE,"Regular Play","Normal","Right Foot","Blocked",101.8,31.8,116.6,38.3,19.9619638312467,3.80131556174965,65.7460802756834,63.434948822922,2.3111314527614,16.8933910761639,16.1644672043343,0.219053977169162,3,6,1,1,16.1049999999996,13.2799999999997,"0",0.0684555363852839
"741","Tunisia","Youssef Msakni","Left Wing","Mathew Ryan",2,71,22,0.500791,FALSE,"Regular Play","Normal","Left Foot","Saved",108.1,25,116.5,36.6,19.147062437878,4.87954915950234,38.4261399757142,45.830315486258,7.40417551054385,29.1976121398895,14.3220110319745,0.600841768126109,0,1,1,1,35.299,27.8820000000005,"0",0.12110608612396
"742","Tunisia","Youssef Msakni","Left Wing","Mathew Ryan",2,71,50,0.945685,FALSE,"Regular Play","Normal","Right Foot","Saved",95.6,42.2,116.8,40,24.4989795705862,3.2,95.1520817022062,90,5.15208170220616,22.3321566804574,21.3138452654607,0.117851130197758,4,8,1,1,63.1810000000005,0,"0",0.0298421306866801
"743","Australia","Aaron Mooy","Left Defensive Midfield","Aymen Dahmen",2,73,15,0.980509,FALSE,"From Throw In","Half Volley","Right Foot","Off T",95.6,44.1,117.9,40.2,24.7420694364881,2.10950231097289,99.5384627339861,95.4403320310055,4.0981307029806,24.8883778407658,22.6384628453436,0.251252121454671,5,7,2,1,4.65700000000015,0.979999999999563,"0",0.0209835508156945
"744","Tunisia","Youssef Msakni","Left Wing","Mathew Ryan",2,74,6,1.764605,TRUE,"From Throw In","Normal","Head","Off T",110.1,38,118.2,40.6,10.1,1.89736659610103,78.5788137250007,108.434948822922,29.8561350979214,5.83039429111879,8.50705589496155,0.877058019307023,0,2,1,1,8.79899999999998,43.7290000000003,"0",0.0820832121079879
"745","Tunisia","Montassar Omar Talbi","Left Center Back","Mathew Ryan",2,83,13,1.20112,FALSE,"From Throw In","Volley","Right Foot","Saved",89.6,34.9,118.4,40,30.8248276556415,1.59999999999999,80.4765623170057,90,9.52343768299427,24.1867271936081,29.2480768598553,0.189163782665997,8,10,2,1,3.65800000000036,1.20100000000002,"0",0.0117423605123832
"746","Tunisia","Taha Yassine Khenissi","Center Forward","Mathew Ryan",2,85,32,0.068568,FALSE,"From Counter","Normal","Right Foot","Blocked",98.4,54.6,117,42.9,26.0714403131089,4.17252920900501,124.055780300932,134.028978068921,9.97319776798835,13.7585770797698,21.973848092676,0.877058019307033,0,1,1,1,9.84000000000015,0.149000000000342,"0",0.0238451999136922
"747","Tunisia","Naïm Sliti","Right Wing","Mathew Ryan",2,86,36,0.3057,FALSE,"Regular Play","Normal","Left Foot","Blocked",109.8,47.4,116.3,43.8,12.6015872016187,5.30377224247045,125.960517196645,135.76389846093,9.80338126428506,8.33990761137191,7.43034319530397,0.370116605098802,1,3,1,1,20.4120000000003,2.07499999999982,"0",0.146903448835657
"748","Tunisia","Wahbi Khazri","Center Attacking Midfield","Mathew Ryan",2,87,48,0.576221,FALSE,"Regular Play","Normal","Left Foot","Saved",109.9,49.4,116.7,43.8,13.7974635350125,5.03289181286464,132.944111214995,139.028263666485,6.08415245148981,15.3985931279027,8.8090862182181,0.371390676354104,2,4,1,1,6.52300000000014,0,"0",0.146152568367824
"749","Tunisia","Wahbi Khazri","Center Attacking Midfield","Mathew Ryan",2,91,46,0.149533,FALSE,"Regular Play","Normal","Right Foot","Blocked",108.4,24.1,118.4,36.7,19.6817174047388,3.66742416417844,36.1129852444572,25.8663567940945,10.2466284503628,9.09596577928311,16.0860187740783,0.565233418944225,5,8,1,1,47.9279999999999,0.189000000000306,"0",0.119248139433285
"750","Mexico","César Jasib Montes Castro","Center Back","Damián Emiliano Martínez",1,9,14,1.436874,TRUE,"From Free Kick","Volley","Left Foot","Off T",107.6,38.6,117.2,39.8,12.4787819918452,2.80713376952364,83.558399900665,85.9143832200251,2.35598331936012,11.3532465974917,9.67470929795827,0,2,3,0,1,1.42599999999993,1.43700000000001,"0",0.140479817967155
"751","Argentina","Lautaro Javier Martínez","Left Center Forward","Francisco Guillermo Ochoa Magaña",1,39,59,0.697638,TRUE,"From Corner","Normal","Head","Off T",112.7,39.5,118.9,40,7.31710325197068,1.09999999999999,86.0817511359326,90,3.91824886406738,15.952100500183,6.2201286160336,1.00000000000001,2,1,1,1,4.14000000000033,52.719,"0",0.0658308363149166
"752","Mexico","Ernesto Alexis Vega Rojas","Left Center Forward","Damián Emiliano Martínez",1,49,14,1.13492,FALSE,"From Throw In","Half Volley","Right Foot","Off T",92.8,23,116.8,37.4,32.0755358489925,4.12310562561766,57.9946167919165,50.9061411137705,7.088475678146,30.7692386058028,27.9885690952574,0,1,5,0,1,4.20900000000029,1.13499999999976,"0",0.0273816448614109
"753","Mexico","Hirving Rodrigo Lozano Bahena","Left Center Forward","Damián Emiliano Martínez",2,47,14,0.090971,FALSE,"From Free Kick","Normal","Right Foot","Blocked",93.5,36.8,116.3,40.7,26.6925083122587,3.76563407675255,83.1146021498277,100.713123022791,17.5985208729634,16.5253722377163,23.1311478314415,0,0,4,0,1,28.6970000000001,10.076,"0",0.0279808582595355
"754","Argentina","Lionel Andrés Messi Cuccittini","Right Center Forward","Francisco Guillermo Ochoa Magaña",2,63,32,1.125274,FALSE,"From Goal Kick","Normal","Left Foot","Goal",94.9,37.4,117.1,39.4,25.2343020509781,2.96141857899218,84.0860709591994,78.3106308245608,5.77544013463864,22.9975655321993,22.2899080303172,0.152640627718166,5,7,1,1,23.5100000000002,117.915999999999,"1",0.0394301651941993
"755","Argentina","Nahuel Molina Lucero","Right Wing Back","Francisco Guillermo Ochoa Magaña",2,69,39,0.846495,FALSE,"From Throw In","Half Volley","Right Foot","Off T",101.5,49.2,117.8,41.9,20.6613165117811,2.90688837074973,116.44103453198,130.815083874882,14.3740493429011,22.8002044496645,17.8600111982048,0.0954113342993911,3,7,1,1,11.2889999999998,0.847000000000662,"0",0.0494037057693875
"756","Argentina","Enzo Fernandez","Center Defensive Midfield","Francisco Guillermo Ochoa Magaña",2,86,39,1.172862,FALSE,"From Corner","Normal","Right Foot","Goal",106.5,22.8,117.9,36.7,21.8652692642922,3.91152144312158,38.127791306366,32.4711922908484,5.65659901551761,20.785982835619,17.9769296599837,0,3,6,0,1,5.07300000000032,1.17299999999977,"1",0.0877176121068795
"757","Cameroon","Bryan Mbeumo","Right Wing","Yann Sommer",1,9,36,0.487493,FALSE,"Regular Play","Normal","Left Foot","Saved",109.4,22.7,118.7,35.8,20.289159667172,4.39658958739612,31.4964999062501,17.1985412200658,14.2979586861843,33.1228058022525,16.0654909666652,0,0,0,0,1,30.427,3.14700000000005,"0",0.209738292590325
"758","Cameroon","Karl Brillant Toko Ekambi","Left Wing","Yann Sommer",1,9,38,0.794515,FALSE,"Regular Play","Half Volley","Right Foot","Off T",108.7,32.1,118.1,37.2,13.7876756561793,3.38378486313773,55.0420236355295,34.1596945456695,20.88232908986,17.4990239745652,10.6943910532578,0.0807055450770746,1,3,1,1,32.78,0.794000000000096,"0",0.155956456606455
"759","Switzerland","Granit Xhaka","Left Defensive Midfield","André Onana",1,11,18,1.130503,FALSE,"Regular Play","Normal","Left Foot","Off T",88.1,28.2,118.4,40.4,34.0124977030503,1.64924225024706,69.700265917739,104.036243467926,34.3359775501875,32.4870374424116,32.6638944401919,0.0736070553093952,4,7,1,1,5.00599999999997,1.13099999999997,"0",0.0150870195743235
"760","Cameroon","Ngoran Suiru Fai Collins","Right Back","Yann Sommer",1,25,42,1.029769,FALSE,"Regular Play","Normal","Right Foot","Off T",98.8,59.8,118,42.9,29.0082746815456,3.52278299076171,133.044318602477,145.40771131249,12.363392710013,24.7247238098525,25.5783111248573,0.0738153133498351,3,7,1,1,22.201,1.02999999999997,"0",0.03643179074576
"761","Cameroon","Martin Hongla Yma II","Left Center Midfield","Yann Sommer",1,29,7,0.832042,TRUE,"Regular Play","Normal","Right Foot","Saved",110.6,53.8,117.2,43,16.6973051717934,4.10365690573664,145.738897100905,136.974934010882,8.76396309002342,14.9698222737066,12.6570138658374,0,0,0,0,1,26.827,39.0650000000001,"0",0.186510946588383
"762","Switzerland","Nico Elvedi","Left Center Back","André Onana",1,39,41,0.860243,TRUE,"From Corner","Normal","Head","Off T",113.3,38.7,119.1,38.9,6.82495421230062,1.42126704035519,79.0193499898265,39.2894068625005,39.729943127326,9.58097396309255,5.80344725141876,0.157309726061003,5,6,1,1,1.59999999999991,0.860000000000127,"0",0.125276563464126
"763","Cameroon","Jean-Eric Maxim Choupo-Moting","Center Forward","Yann Sommer",1,40,49,0.147891,FALSE,"From Goal Kick","Normal","Right Foot","Blocked",105.2,53.5,117.6,43.8,20.0322240402807,4.49444101084885,132.369887336642,147.724355685422,15.3544683487798,21.2322838686703,15.7432525229064,0.304855380424847,2,4,1,1,34.114,0.153999999999996,"0",0.109954216297618
"764","Switzerland","Manuel Obafemi Akanji","Right Center Back","André Onana",1,45,50,0.892749,FALSE,"From Corner","Normal","Head","Off T",114.7,38.7,119.2,40.2,5.4571054598569,0.82462112512353,76.2184027643464,104.036243467927,27.8178407035803,10.1048406764669,4.74341649025257,1.13311431674641,3,5,3,1,1.64300000000003,0.893000000000029,"0",0.0740463787410878
"765","Switzerland","Breel-Donald Embolo","Center Forward","André Onana",2,47,33,0.327412,TRUE,"From Throw In","Normal","Right Foot","Goal",111.9,39.5,118.9,41.8,8.11541742610939,2.10950231097289,86.4677054161092,148.570434385162,62.1027289690524,25.4824525473912,7.36817480791546,0,2,2,0,1,29.5189999999998,0.327000000000226,"1",0.198999153480318
"766","Cameroon","Nicolas Alexis Julio N'Koulou Ndoubena","Left Center Back","Yann Sommer",2,49,37,0.034098,FALSE,"From Free Kick","Normal","Head","Saved",116.1,35.1,116.7,35.9,6.26258732474047,5.26307894677631,38.5169263071028,38.8298249049704,0.312898597867544,23.644371365765,1,0,2,3,0,1,3.45100000000002,1.85699999999997,"0",0.327282423567622
